,Sun,Magnetometer,Earth,Angular momentum of wheels,Angular velocity of satellite,Sun in view,Current fault,Current fault numeric,Current fault binary
3547,[ 0.10385533  0.34060891 -0.93443687],[-0.47513434 -0.87947637 -0.02772492],[ 1.44698576e-08  5.78453097e-17 -1.00000000e+00],[ 0.00000000e+00  3.01181768e-05 -6.34783287e-64],[ 4.16020918e-61 -1.27865606e-28 -9.44238628e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3548,[ 0.1028211   0.34061169 -0.93455377],[-0.47548363 -0.87937592 -0.02476519],[ 1.44739371e-08  1.65272076e-17 -1.00000000e+00],[ 0.00000000e+00  3.01351592e-05 -6.36202132e-64],[ 4.16588397e-61 -1.27932934e-28 -9.46568957e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3549,[ 0.101785    0.34060637 -0.93468062],[-0.47578254 -0.87928123 -0.0222596 ],[ 1.44780166e-08  2.47907757e-17 -1.00000000e+00],[ 0.00000000e+00  3.01521463e-05 -6.37623736e-64],[ 4.17156472e-61 -1.28000274e-28 -9.48904322e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3550,[ 0.10075159  0.34060813 -0.93479105],[-0.4761281  -0.87915813 -0.01957083],[ 1.44820961e-08  8.26357999e-18 -1.00000000e+00],[ 0.00000000e+00  3.01691382e-05 -6.39048102e-64],[ 4.17725146e-61 -1.28067627e-28 -9.51244731e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3551,[ 0.09971704  0.34060607 -0.93490249],[-0.4761856  -0.87918683 -0.01666711],[ 1.44861755e-08  4.13178405e-17 -1.00000000e+00],[ 0.00000000e+00  3.01861349e-05 -6.40475235e-64],[ 4.18294419e-61 -1.28134993e-28 -9.53590195e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3552,[ 0.09868003  0.34061035 -0.93501536],[-0.4765696  -0.87902512 -0.01400871],[ 1.44902549e-08 -3.30542248e-17 -1.00000000e+00],[ 0.00000000e+00  3.02031364e-05 -6.41905141e-64],[ 4.18864291e-61 -1.28202371e-28 -9.55940722e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3553,[ 0.09764775  0.34061064 -0.93512919],[-0.4767807  -0.87895083 -0.01120701],[ 1.44943343e-08 -1.65270886e-17 -1.00000000e+00],[ 0.00000000e+00  3.02201427e-05 -6.43337823e-64],[ 4.19434762e-61 -1.28269761e-28 -9.58296322e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3554,[ 0.09660912  0.34060429 -0.9352148 ],[-0.47690729 -0.87891232 -0.00851891],[ 1.44984139e-08 -2.53223576e-58 -1.00000000e+00],[ 0.00000000e+00  3.02371537e-05 -6.44773286e-64],[ 4.20005833e-61 -1.28337164e-28 -9.60657004e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3555,[ 0.09557406  0.34060996 -0.9353326 ],[-0.47743046 -0.87864993 -0.00586979],[ 1.45024933e-08  8.26352055e-18 -1.00000000e+00],[ 0.00000000e+00  3.02541696e-05 -6.46211534e-64],[ 4.20577504e-61 -1.28404579e-28 -9.63022777e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3556,[ 0.09453869  0.34060548 -0.93542918],[-0.47754703 -0.87860075 -0.00308945],[ 1.45065727e-08 -2.47905260e-17 -1.00000000e+00],[ 0.00000000e+00  3.02711902e-05 -6.47652573e-64],[ 4.21149777e-61 -1.28472007e-28 -9.65393651e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3557,[ 0.09350377  0.34060758 -0.93553811],[-4.77905099e-01 -8.78411254e-01 -6.19862535e-04],[ 1.45106523e-08 -8.26349677e-18 -1.00000000e+00],[ 0.00000000e+00  3.02882156e-05 -6.49096406e-64],[ 4.21722650e-61 -1.28539447e-28 -9.67769634e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3558,[ 0.09246827  0.34060399 -0.93564724],[-0.4780848  -0.87831062  0.00231923],[ 1.45147317e-08  1.65269698e-17 -1.00000000e+00],[ 0.00000000e+00  3.03052458e-05 -6.50543039e-64],[ 4.22296125e-61 -1.28606899e-28 -9.70150738e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3559,[ 0.091435    0.3406043  -0.93573829],[-0.47843128 -0.87810924  0.00526109],[ 1.45188112e-08 -1.65269460e-17 -1.00000000e+00],[ 0.00000000e+00  3.03222808e-05 -6.51992476e-64],[ 4.22870202e-61 -1.28674364e-28 -9.72536970e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3560,[ 0.09039714  0.3406128  -0.93585985],[-0.47853069 -0.87803659  0.00775374],[ 1.45228906e-08 -2.47903834e-17 -1.00000000e+00],[ 0.00000000e+00  3.03393206e-05 -6.53444721e-64],[ 4.23444881e-61 -1.28741842e-28 -9.74928341e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3561,[ 0.08936065  0.34060534 -0.93594769],[-0.47879619 -0.87786169  0.01063321],[ 1.45269700e-08 -2.47903477e-17 -1.00000000e+00],[ 0.00000000e+00  3.03563651e-05 -6.54899779e-64],[ 4.24020164e-61 -1.28809331e-28 -9.77324859e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3562,[ 0.08832603  0.34060334 -0.9360493 ],[-0.47896465 -0.87773494  0.01319973],[ 1.45310496e-08  8.26343736e-18 -1.00000000e+00],[ 0.00000000e+00  3.03734145e-05 -6.56357656e-64],[ 4.24596049e-61 -1.28876833e-28 -9.79726534e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3563,[ 0.0872877   0.34061321 -0.9361372 ],[-0.47941146 -0.87744344  0.01605183],[ 1.45351289e-08  3.30537019e-17 -1.00000000e+00],[ 0.00000000e+00  3.03904686e-05 -6.57818354e-64],[ 4.25172539e-61 -1.28944348e-28 -9.82133376e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3564,[ 0.08625348  0.3406035  -0.93623607],[-0.47945354 -0.87736887  0.01865936],[ 1.45392086e-08  3.30536544e-17 -1.00000000e+00],[ 0.00000000e+00  3.04075275e-05 -6.59281880e-64],[ 4.25749632e-61 -1.29011875e-28 -9.84545394e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3565,[ 0.08521572  0.34060928 -0.93635368],[-0.47973949 -0.87715056  0.0213756 ],[ 1.45432880e-08 -2.47902052e-17 -1.00000000e+00],[ 0.00000000e+00  3.04245913e-05 -6.60748238e-64],[ 4.26327330e-61 -1.29079414e-28 -9.86962598e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3566,[ 0.08417816  0.34060735 -0.93642859],[-0.4798226  -0.87702373  0.02448796],[ 1.45473674e-08 -4.13169493e-17 -1.00000000e+00],[ 0.00000000e+00  3.04416598e-05 -6.62217432e-64],[ 4.26905634e-61 -1.29146966e-28 -9.89384996e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3567,[ 0.08314314  0.34061073 -0.93650325],[-0.48014433 -0.87677016  0.02712037],[ 1.45514469e-08 -8.26337798e-18 -1.00000000e+00],[ 0.00000000e+00  3.04587330e-05 -6.63689466e-64],[ 4.27484542e-61 -1.29214530e-28 -9.91812599e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3568,[ 0.08210595  0.34060784 -0.93661487],[-0.48019616 -0.87665778  0.02971169],[ 1.45555264e-08  4.13168305e-17 -1.00000000e+00],[ 0.00000000e+00  3.04758111e-05 -6.65164347e-64],[ 4.28064057e-61 -1.29282106e-28 -9.94245416e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3569,[ 0.08106931  0.34060939 -0.93671054],[-0.48060842 -0.87633641  0.03240427],[ 1.45596058e-08  3.30534169e-17 -1.00000000e+00],[ 0.00000000e+00  3.04928940e-05 -6.66642078e-64],[ 4.28644177e-61 -1.29349694e-28 -9.96683457e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3570,[ 0.08003261  0.34060787 -0.93680195],[-0.48031683 -0.8763873   0.03522853],[ 1.45636852e-08 -8.26334236e-18 -1.00000000e+00],[ 0.00000000e+00  3.05099816e-05 -6.68122663e-64],[ 4.29224905e-61 -1.29417295e-28 -9.99126731e-83],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3571,[ 0.07899406  0.3406106  -0.93687168],[-0.48075507 -0.87603394  0.03793554],[ 1.45677647e-08  4.13166525e-17 -1.00000000e+00],[ 0.00000000e+00  3.05270740e-05 -6.69606109e-64],[ 4.29806240e-61 -1.29484909e-28 -1.00157525e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3572,[ 0.07795768  0.3406079  -0.93697407],[-0.48085065 -0.87585397  0.04077348],[ 1.45718443e-08 -8.26331863e-18 -1.00000000e+00],[ 0.00000000e+00  3.05441712e-05 -6.71092419e-64],[ 4.30388182e-61 -1.29552534e-28 -1.00402902e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3573,[ 0.07691897  0.34060823 -0.93704723],[-0.48113391 -0.87557468  0.04334902],[ 1.45759237e-08 -8.26330676e-18 -1.00000000e+00],[ 0.00000000e+00  3.05612732e-05 -6.72581598e-64],[ 4.30970732e-61 -1.29620172e-28 -1.00648805e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3574,[ 0.07588216  0.34060836 -0.93713521],[-0.48138662 -0.87529767  0.04605328],[ 1.45800031e-08 -2.61732998e-58 -1.00000000e+00],[ 0.0000000e+00  3.0578380e-05 -6.7407365e-64],[ 4.31553891e-61 -1.29687822e-28 -1.00895235e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3575,[ 0.07484468  0.34060587 -0.93719877],[-0.48148466 -0.87508567  0.04896513],[ 1.45840827e-08 -4.95796982e-17 -1.00000000e+00],[ 0.00000000e+00  3.05954916e-05 -6.75568581e-64],[ 4.32137659e-61 -1.29755485e-28 -1.01142193e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3576,[ 0.07380774  0.34060763 -0.93732215],[-0.48156946 -0.87487953  0.05173653],[ 1.45881621e-08  2.47898135e-17 -1.00000000e+00],[ 0.00000000e+00  3.06126079e-05 -6.77066395e-64],[ 4.32722036e-61 -1.29823160e-28 -1.01389681e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3577,[ 0.07276912  0.34061149 -0.93736673],[-0.48176956 -0.87460286  0.05447881],[ 1.45922415e-08 -2.63029411e-58 -1.00000000e+00],[ 0.00000000e+00  3.06297291e-05 -6.78567097e-64],[ 4.33307022e-61 -1.29890847e-28 -1.01637698e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3578,[ 0.07173152  0.34060813 -0.93746733],[-0.481752   -0.8744496   0.05703432],[ 1.45963210e-08 -2.63462718e-58 -1.00000000e+00],[ 0.00000000e+00  3.06468550e-05 -6.80070692e-64],[ 4.33892619e-61 -1.29958546e-28 -1.01886247e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3579,[ 0.07069443  0.34061031 -0.93755277],[-0.48196125 -0.87413104  0.06006896],[ 1.46004005e-08  4.13161780e-17 -1.00000000e+00],[ 0.00000000e+00  3.06639857e-05 -6.81577183e-64],[ 4.34478826e-61 -1.30026258e-28 -1.02135327e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3580,[ 0.0696567   0.34060902 -0.93761401],[-0.48207068 -0.87388512  0.0627109 ],[ 1.46044799e-08 -1.65264475e-17 -1.00000000e+00],[ 0.00000000e+00  3.06811213e-05 -6.83086577e-64],[ 4.35065645e-61 -1.30093982e-28 -1.02384940e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3581,[ 0.06861983  0.34060932 -0.93770917],[-0.48226326 -0.8735817   0.06539999],[ 1.46085593e-08  1.65264238e-17 -1.00000000e+00],[ 0.00000000e+00  3.06982615e-05 -6.84598878e-64],[ 4.35653075e-61 -1.30161718e-28 -1.02635088e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3582,[ 0.06758139  0.34061018 -0.93777861],[-0.48215591 -0.87341259  0.0683822 ],[ 1.46126388e-08 -1.65264001e-17 -1.00000000e+00],[ 0.00000000e+00  3.07154066e-05 -6.86114090e-64],[ 4.36241116e-61 -1.30229466e-28 -1.02885770e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3583,[ 0.06654289  0.3406102  -0.9378475 ],[-0.48243479 -0.873046    0.07104474],[ 1.46167183e-08 -2.47895645e-17 -1.00000000e+00],[ 0.00000000e+00  3.07325565e-05 -6.87632218e-64],[ 4.36829770e-61 -1.30297227e-28 -1.03136988e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3584,[ 0.0655056   0.34061063 -0.93793301],[-0.48258694 -0.87273599  0.07376814],[ 1.46207978e-08  2.47895290e-17 -1.00000000e+00],[ 0.00000000e+00  3.07497111e-05 -6.89153267e-64],[ 4.37419037e-61 -1.30365000e-28 -1.03388743e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3585,[ 0.06446623  0.34060756 -0.93799319],[-0.48258301 -0.8724847   0.07670779],[ 1.46248772e-08 -2.66512298e-58 -1.00000000e+00],[ 0.00000000e+00  3.07668706e-05 -6.90677243e-64],[ 4.38008917e-61 -1.30432785e-28 -1.03641035e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3586,[ 0.06342697  0.34060954 -0.93805193],[-0.48261965 -0.87222505  0.07938345],[ 1.46289567e-08  2.47894579e-17 -1.00000000e+00],[ 0.00000000e+00  3.07840348e-05 -6.92204148e-64],[ 4.38599411e-61 -1.30500582e-28 -1.03893867e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3587,[ 0.06238857  0.34060768 -0.93813726],[-0.48294232 -0.87179075  0.08214379],[ 1.46330362e-08 -2.67388907e-58 -1.00000000e+00],[ 0.00000000e+00  3.08012038e-05 -6.93733989e-64],[ 4.39190518e-61 -1.30568392e-28 -1.04147238e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3588,[ 0.0613515   0.34061052 -0.93820185],[-0.4829311  -0.87153073  0.08492196],[ 1.46371156e-08 -8.26312895e-18 -1.00000000e+00],[ 0.00000000e+00  3.08183776e-05 -6.95266770e-64],[ 4.39782240e-61 -1.30636214e-28 -1.04401150e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3589,[ 0.0603128   0.3406092  -0.93827239],[-0.48307252 -0.8711994   0.08747889],[ 1.46411951e-08 -1.65262342e-17 -1.00000000e+00],[ 0.00000000e+00  3.08355562e-05 -6.96802496e-64],[ 4.40374577e-61 -1.30704048e-28 -1.04655604e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3590,[ 0.05927369  0.34060561 -0.93833736],[-0.48297306 -0.87095636  0.09039936],[ 1.46452746e-08 -8.26310527e-18 -1.00000000e+00],[ 0.00000000e+00  3.08527396e-05 -6.98341172e-64],[ 4.40967529e-61 -1.30771894e-28 -1.04910600e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3591,[ 0.05823422  0.3406062  -0.93842452],[-0.48326772 -0.87048663  0.09330237],[ 1.46493540e-08 -2.47892803e-17 -1.00000000e+00],[ 0.00000000e+00  3.08699277e-05 -6.99882802e-64],[ 4.41561097e-61 -1.30839752e-28 -1.05166140e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3592,[ 0.0571954   0.34060799 -0.93845817],[-0.48320469 -0.87021983  0.09607641],[ 1.46534335e-08 -4.13154080e-17 -1.00000000e+00],[ 0.00000000e+00  3.08871207e-05 -7.01427392e-64],[ 4.42155281e-61 -1.30907623e-28 -1.05422225e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3593,[ 0.05615729  0.34061044 -0.93852545],[-0.48322157 -0.86992815  0.09859985],[ 1.46575129e-08  8.26306977e-18 -1.00000000e+00],[ 0.00000000e+00  3.09043184e-05 -7.02974945e-64],[ 4.42750082e-61 -1.30975505e-28 -1.05678856e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3594,[ 0.05511842  0.34060605 -0.93859473],[-0.48327913 -0.86956824  0.10145131],[ 1.46615924e-08 -2.47891738e-17 -1.00000000e+00],[ 0.00000000e+00  3.09215209e-05 -7.04525468e-64],[ 4.43345500e-61 -1.31043400e-28 -1.05936033e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3595,[ 0.05407961  0.34060846 -0.93865546],[-0.48336517 -0.86919149  0.10423179],[ 1.46656719e-08 -1.65260922e-17 -1.00000000e+00],[ 0.00000000e+00  3.09387282e-05 -7.06078964e-64],[ 4.43941535e-61 -1.31111307e-28 -1.06193758e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3596,[ 0.05303986  0.34060401 -0.93871506],[-0.48340004 -0.86883373  0.10701567],[ 1.46697513e-08  2.47891028e-17 -1.00000000e+00],[ 0.00000000e+00  3.09559403e-05 -7.07635439e-64],[ 4.44538188e-61 -1.31179226e-28 -1.06452031e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3597,[ 0.05200073  0.34060676 -0.9387621 ],[-0.48339938 -0.86849529  0.10973137],[ 1.46738309e-08 -1.65260449e-17 -1.00000000e+00],[ 0.00000000e+00  3.09731572e-05 -7.09194897e-64],[ 4.45135459e-61 -1.31247158e-28 -1.06710854e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3598,[ 0.05096277  0.34060435 -0.93882453],[-0.48345192 -0.86811786  0.11245276],[ 1.46779103e-08  2.47890319e-17 -1.00000000e+00],[ 0.00000000e+00  3.09903788e-05 -7.10757344e-64],[ 4.45733350e-61 -1.31315101e-28 -1.06970228e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3599,[ 0.04992186  0.34060443 -0.93887855],[-0.48347878 -0.86774294  0.11519748],[ 1.46819898e-08 -2.47889964e-17 -1.00000000e+00],[ 0.00000000e+00  3.10076053e-05 -7.12322783e-64],[ 4.46331859e-61 -1.31383057e-28 -1.07230154e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3600,[ 0.04888375  0.3406126  -0.9389406 ],[-0.48348957 -0.86737087  0.11792206],[ 1.46860692e-08 -2.47889610e-17 -1.00000000e+00],[ 0.00000000e+00  3.10248365e-05 -7.13891221e-64],[ 4.46930988e-61 -1.31451025e-28 -1.07490632e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3601,[ 0.04784461  0.34060805 -0.93898522],[-0.48342824 -0.86698518  0.12097036],[ 1.46901486e-08  2.47889255e-17 -1.00000000e+00],[ 0.00000000e+00  3.10420725e-05 -7.15462661e-64],[ 4.47530737e-61 -1.31519004e-28 -1.07751663e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3602,[ 0.04680487  0.3406122  -0.93904118],[-0.48352973 -0.86655199  0.12363916],[ 1.46942281e-08 -2.74039176e-58 -1.00000000e+00],[ 0.00000000e+00  3.10593133e-05 -7.17037110e-64],[ 4.48131106e-61 -1.31586996e-28 -1.08013250e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3603,[ 0.04576487  0.34060653 -0.93907852],[-0.4835042  -0.86619437  0.12621809],[ 1.46983076e-08 -8.26295155e-18 -1.00000000e+00],[ 0.00000000e+00  3.10765589e-05 -7.18614571e-64],[ 4.48732097e-61 -1.31655000e-28 -1.08275391e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3604,[ 0.04472557  0.34060804 -0.93913881],[-0.48350964 -0.86575344  0.12918747],[ 1.47023870e-08 -1.65258795e-17 -1.00000000e+00],[ 0.00000000e+00  3.10938093e-05 -7.20195049e-64],[ 4.49333709e-61 -1.31723016e-28 -1.08538090e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3605,[ 0.04368694  0.34061176 -0.93918745],[-0.483557   -0.86531068  0.13194714],[ 1.47064665e-08 -8.26292793e-18 -1.00000000e+00],[ 0.00000000e+00  3.11110645e-05 -7.21778550e-64],[ 4.49935942e-61 -1.31791045e-28 -1.08801346e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3606,[ 0.04264669  0.34060722 -0.93925156],[-0.48343883 -0.86496478  0.13462103],[ 1.47105459e-08 -2.75835308e-58 -1.00000000e+00],[ 0.00000000e+00  3.11283244e-05 -7.23365078e-64],[ 4.50538798e-61 -1.31859085e-28 -1.09065161e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3607,[ 0.0416072   0.34060755 -0.93928708],[-0.48349354 -0.8644779   0.13752076],[ 1.47146254e-08  2.47887130e-17 -1.00000000e+00],[ 0.00000000e+00  3.11455892e-05 -7.24954638e-64],[ 4.51142276e-61 -1.31927137e-28 -1.09329536e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3608,[ 0.04056726  0.34060317 -0.93933742],[-0.48340628 -0.86404405  0.14052132],[ 1.47187049e-08 -4.13144626e-17 -1.00000000e+00],[ 0.00000000e+00  3.11628587e-05 -7.26547235e-64],[ 4.51746378e-61 -1.31995202e-28 -1.09594471e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3609,[ 0.0395276   0.34060798 -0.93937478],[-0.48344061 -0.86361522  0.14301721],[ 1.47227843e-08  8.26288072e-18 -1.00000000e+00],[ 0.00000000e+00  3.11801330e-05 -7.28142875e-64],[ 4.52351103e-61 -1.32063278e-28 -1.09859968e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3610,[ 0.03848748  0.34061151 -0.93941112],[-0.48337105 -0.86320419  0.14570847],[ 1.47268638e-08  1.65257378e-17 -1.00000000e+00],[ 0.00000000e+00  3.11974121e-05 -7.29741561e-64],[ 4.52956452e-61 -1.32131367e-28 -1.10126028e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3611,[ 0.03744768  0.34061087 -0.93945884],[-0.48339518 -0.86268528  0.14867148],[ 1.47309432e-08  1.65257143e-17 -1.00000000e+00],[ 0.00000000e+00  3.12146960e-05 -7.31343299e-64],[ 4.53562425e-61 -1.32199468e-28 -1.10392651e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3612,[ 0.03640722  0.34061202 -0.93948814],[-0.48338913 -0.86219622  0.15150123],[ 1.47350228e-08 -3.30513814e-17 -1.00000000e+00],[ 0.00000000e+00  3.12319846e-05 -7.32948094e-64],[ 4.54169023e-61 -1.32267580e-28 -1.10659839e-82],True,Electronics_of_RW,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
