,Sun x,Sun y,Sun z,Magnetometer x,Magnetometer y,Magnetometer z,Earth x,Earth y,Earth z,Angular momentum of wheels x,Angular momentum of wheels y,Angular momentum of wheels z,Sun in view,Current fault
4423,-105958302755.5872,42368605750.47017,99965768323.20312,8.218361260017566e-07,1.4775747153639047e-06,4.190073559130002e-08,5920930.159206353,-883870.3428837006,-3401025.4122756757,-4.550143133601639e-06,9.534170829330655e-06,-1.4757360128852826e-05,True,None
4424,-105595975819.40495,42109093303.089584,99890000517.10371,8.726497642533113e-07,1.5717660601027595e-06,4.3883338633297536e-08,5914042.410662021,-874163.5696537222,-3402841.039593002,-4.55469479661061e-06,9.538479343971941e-06,-1.4758523283909192e-05,True,None
4425,-105621402703.2418,42942207535.96931,100161670307.24525,8.582396196549826e-07,1.5594170361953887e-06,4.964444655168525e-08,5902435.073847756,-892711.6939743464,-3420492.715934285,-4.5592442867586055e-06,9.542788829017387e-06,-1.4759683772879838e-05,True,None
4426,-105556814598.03601,43230557863.452995,100051188117.58931,8.788483418478183e-07,1.6025089903554024e-06,6.122500839979244e-08,5897288.854790531,-876442.340911125,-3428260.1900284505,-4.563791591021173e-06,9.547099289288592e-06,-1.4760841602544095e-05,True,None
4427,-105391935909.27586,43117572216.46126,100442901242.52518,8.473080845895741e-07,1.5423593099342597e-06,4.588079804417518e-08,5900912.807875988,-893982.5829355394,-3425123.963976923,-4.568336706291921e-06,9.551410731366579e-06,-1.4761996775416702e-05,True,None
4428,-105306716239.23268,43039361298.3594,100497954675.80196,8.266809597493422e-07,1.5097059730770174e-06,5.2635812436306574e-08,5900731.287668778,-872362.0784830621,-3435557.634993761,-4.572879633115873e-06,9.55572314251099e-06,-1.4763149289167184e-05,True,None
4429,-105044341299.57547,43208672778.17557,100223072096.50623,8.180108644002698e-07,1.4979829753779913e-06,5.547062048129375e-08,5897505.004835078,-878548.5129340695,-3441358.8654517275,-4.577420369143927e-06,9.560036525224265e-06,-1.4764299145289858e-05,True,None
4430,-105060739495.40836,43161051644.297295,100538354249.16228,7.902384116842736e-07,1.4508757160846245e-06,4.850633689882138e-08,5896236.956023871,-886244.8813681805,-3448269.032032112,-4.581958910254437e-06,9.564350883121829e-06,-1.4765446346287403e-05,True,None
4431,-105075906028.8061,43514929410.214905,100343812390.64467,7.882703858312247e-07,1.4508795293827682e-06,5.536152006182085e-08,5893847.830332427,-879223.9146290713,-3454341.7889941502,-4.5864952522710575e-06,9.568666207450341e-06,-1.4766590892681285e-05,True,None
4432,-104639417362.37592,43703483475.152794,100387648045.72874,7.835435995047167e-07,1.448615930482671e-06,5.95820881858415e-08,5887639.952360281,-887641.6940591201,-3463458.8119445974,-4.591029392591753e-06,9.572982504441085e-06,-1.4767732786697135e-05,True,None
4433,-104364604147.64656,43731947005.18963,100844268552.98848,8.254189802935894e-07,1.5358733402363356e-06,6.423150874797876e-08,5874662.1646734215,-884175.5178687868,-3474824.528801399,-4.5955613245903205e-06,9.57729977829907e-06,-1.4768872032123071e-05,True,None
4434,-104450387795.92093,43872803706.78219,100845259958.63591,8.232242630334479e-07,1.5325407920350952e-06,6.416921417218075e-08,5874560.448549218,-880615.6268512112,-3476349.5193692646,-4.600091040116423e-06,9.58161802356014e-06,-1.477000863189706e-05,True,None
4435,-103803389591.5867,44748305636.97834,101161056287.13348,7.494903900429263e-07,1.4074507400509468e-06,6.184741749700298e-08,5870354.608263794,-886372.4147870541,-3499867.4832782377,-4.604618538860139e-06,9.5859372389811e-06,-1.4771142585962417e-05,True,None
4436,-104244936494.83466,44285319230.8833,100657802997.1828,8.275150556225924e-07,1.5433452303465136e-06,6.582890287421191e-08,5871621.342031232,-880702.342720778,-3479994.8717265544,-4.609143808793085e-06,9.590257421441163e-06,-1.4772273899500869e-05,True,None
4437,-104319418139.25174,44882789219.76817,100619024034.78954,8.337213511886994e-07,1.558034425140475e-06,6.632659128632099e-08,5866595.792914754,-897628.0619939106,-3482450.362081663,-4.613666859530727e-06,9.59457857402029e-06,-1.477340256846214e-05,True,None
4438,-103747380104.98087,44989827756.85385,100946005956.5494,8.612501935908484e-07,1.6236843774834097e-06,7.707045697526123e-08,5852158.04946086,-893390.1848916505,-3500085.853309811,-4.618187686795727e-06,9.598900698598559e-06,-1.4774528595174994e-05,True,None
4439,-104080702506.64896,44554818246.31612,100631031153.74442,7.527578579270322e-07,1.4177901190982247e-06,7.028156835360107e-08,5866432.31888274,-881235.7246927385,-3506469.845300003,-4.622706279359605e-06,9.603223796284733e-06,-1.4775651985154989e-05,True,None
4440,-103737082205.56384,45049710934.14865,100924661612.35918,7.637577009663356e-07,1.4437114222942677e-06,7.188308250267341e-08,5860079.453880875,-882124.5093162621,-3513395.2698978786,-4.62722263968521e-06,9.607547869282081e-06,-1.4776772737590565e-05,True,None
4441,-103769803526.96428,44932727035.66296,100843341605.14124,8.758618789038361e-07,1.6552120807113237e-06,8.298861021696104e-08,5849194.700802017,-875842.0583252322,-3505737.1683822754,-4.631736762921254e-06,9.611872914742557e-06,-1.4777890854327018e-05,True,None
4442,-103634375232.21414,45683960814.49129,101000233762.96638,8.083280653016415e-07,1.5393298185663203e-06,8.420354573725715e-08,5843606.706665969,-893676.2583180618,-3525532.0107335923,-4.6362486500567e-06,9.616198932832485e-06,-1.4779006334919587e-05,True,None
4443,-103598072896.5551,45495673045.01319,101077399854.5386,8.772798181071156e-07,1.671454157685957e-06,9.564843205149519e-08,5836192.726657036,-890611.3355500883,-3522351.3534169034,-4.64075828903394e-06,9.620525929580146e-06,-1.4780119186137235e-05,True,None
4444,-103304047268.67346,45398160728.04203,101206333938.53264,7.456510461284937e-07,1.426020960271183e-06,7.588910379754763e-08,5844839.124982996,-892905.3454034571,-3539247.398390179,-4.645265679493425e-06,9.624853909690419e-06,-1.4781229408933229e-05,True,None
4445,-103024017739.08397,46257977640.62409,100796258701.30737,7.425204170823442e-07,1.4261453097945126e-06,8.00181375000085e-08,5837558.584139063,-907031.4157133378,-3548004.051611491,-4.649770816311259e-06,9.629182860417084e-06,-1.478233700367032e-05,True,None
4446,-102841838728.22546,46758884053.10026,101322914632.52638,7.989040439039701e-07,1.5485047841145653e-06,1.0049365448369866e-07,5819529.767996616,-894575.4788236367,-3564822.1667496557,-4.654273692174836e-06,9.633512786780761e-06,-1.4783441974711421e-05,True,None
4447,-102942476439.3017,45836684288.858,101661006452.33267,6.916862257683896e-07,1.332622760335404e-06,7.600535376492059e-08,5841457.612921064,-889655.1307718698,-3559821.89490479,-4.6587742961597785e-06,9.637843696392836e-06,-1.4784544328635794e-05,True,None
4448,-102610748641.46516,46013047495.27798,101624893921.36137,8.155827351444512e-07,1.5838364532496509e-06,9.415276425308075e-08,5816326.550165437,-885426.7854729963,-3567871.6203643666,-4.663272637052011e-06,9.642175576534059e-06,-1.4785644059059284e-05,True,None
4449,-102405561224.83951,46847367546.1065,101640729820.8461,8.694050762183877e-07,1.6962423548976786e-06,1.1054722299014676e-07,5804248.194971185,-884476.9504508908,-3574719.9276404325,-4.6677687048451775e-06,9.646508424298327e-06,-1.4786741170374552e-05,True,None
4450,-102530070502.07333,46803897901.905045,101536243933.75247,7.275090477947025e-07,1.4155566184812469e-06,8.908543646331062e-08,5822994.937586991,-889071.2074569107,-3578541.002694752,-4.672262493326114e-06,9.650842247569368e-06,-1.4787835666922304e-05,True,None
4451,-102357591095.26155,46650513118.633224,101673510707.07892,8.349242778437691e-07,1.631185623678486e-06,1.0386502383250934e-07,5805474.293300854,-887486.0407182672,-3579625.9565163907,-4.676754005610529e-06,9.655177044407422e-06,-1.4788927546855195e-05,True,None
4452,-102081520330.47206,46792541697.1778,101785948630.92052,7.281382420689764e-07,1.4259161927905556e-06,9.487001345237659e-08,5813789.229077413,-888358.5381838103,-3592572.4847674156,-4.681243236505578e-06,9.659512812559842e-06,-1.479001681234588e-05,True,None
4453,-101484658563.02226,47271317701.970474,101901610948.04846,8.1255630673467e-07,1.603320236936841e-06,1.1117419596227167e-07,5793515.617187422,-887576.1117057105,-3602816.0188900796,-4.685730182717335e-06,9.663849555507017e-06,-1.4791103465588972e-05,True,None
4454,-102084716662.39157,46922194067.035866,102089992870.50119,7.369708395650424e-07,1.446872367349464e-06,9.801512910008229e-08,5810152.552178473,-879720.1913444878,-3597764.7816538136,-4.69021483428399e-06,9.668187271995559e-06,-1.4792187511292517e-05,True,None
4455,-101538922221.84952,47455321256.65503,102327929802.54242,8.418637576514413e-07,1.669435321772876e-06,1.1766869402615574e-07,5783918.395874518,-883314.5578205044,-3611692.0289508677,-4.694697198850921e-06,9.672525961698123e-06,-1.4793268945626842e-05,True,None
4456,-101404126713.20006,47452770559.792046,102016748760.83527,7.190783502754444e-07,1.4275543371317246e-06,1.0316489596865698e-07,5796250.805265735,-880091.6611087719,-3623286.8982017166,-4.699177262747771e-06,9.676865621718382e-06,-1.4794347774875034e-05,True,None
4457,-101604871145.17471,47720516602.77399,102099129668.52666,7.518930570603508e-07,1.4966184001360977e-06,1.0932301335431747e-07,5787796.705219431,-886129.6364480502,-3626200.311142648,-4.7036550248651305e-06,9.681206253579809e-06,-1.4795423999840876e-05,True,None
4458,-101299792277.2469,47899860498.145096,101943665585.13026,7.647058311445422e-07,1.5244428476844611e-06,1.1638351623369902e-07,5782963.698225377,-893562.5392572501,-3628639.848931945,-4.708130480958017e-06,9.685547857638497e-06,-1.479649762269672e-05,True,None
4459,-101387756571.95781,48292801934.26859,102269949025.42792,8.71355258304942e-07,1.7383792396533503e-06,1.2795285427232986e-07,5770826.752186855,-894078.3613790467,-3622611.763315109,-4.712603627861584e-06,9.689890440946283e-06,-1.4797568646197998e-05,True,None
4460,-101394269189.98355,48126500594.71411,101872571010.17194,8.243990324556089e-07,1.6483421560397476e-06,1.2636256967882163e-07,5774080.662813593,-879766.6305818909,-3631117.1469837273,-4.717074464640794e-06,9.69423399737851e-06,-1.4798637069789835e-05,True,None
4461,-100900488945.42535,47988696544.41081,102315269477.3638,7.176254032576331e-07,1.4415888213026253e-06,1.0524022353856252e-07,5777692.403410739,-894065.7811393547,-3648140.4201404992,-4.721542990130238e-06,9.698578528480724e-06,-1.4799702894312302e-05,True,None
4462,-101421065914.00436,48297547671.54738,101835821822.6687,7.818493369544487e-07,1.5704733529751227e-06,1.3182982049648587e-07,5772485.156117414,-873055.369297889,-3644803.008870776,-4.726009196642381e-06,9.702924023640263e-06,-1.4800766121858892e-05,True,None
4463,-100989880218.64046,48353863645.434425,102705687924.71051,8.48326538893084e-07,1.7170194785464364e-06,1.4364213457046853e-07,5754120.42819521,-876836.3212168626,-3656228.9669867894,-4.730473086391902e-06,9.707270503233555e-06,-1.4801826754716136e-05,True,None
4464,-100336126798.2704,49287354993.91054,102396539804.48,8.120855640399441e-07,1.6531785641720026e-06,1.383941423451538e-07,5747509.900059227,-890881.3837303116,-3670710.700245888,-4.7349346489427855e-06,9.71161795991491e-06,-1.4802884796906391e-05,True,None
4465,-100713769719.92181,48954100167.00276,102504790340.45555,7.581631282499157e-07,1.5400400595341244e-06,1.3150181860034808e-07,5756322.228969484,-891414.9089821962,-3670235.5841636597,-4.739393874850844e-06,9.715966390172937e-06,-1.4803940252627297e-05,True,None
4466,-100239710427.99753,49444146702.67422,102782366994.59593,6.98992274984816e-07,1.433583573119892e-06,1.2339831254780106e-07,5749169.910713698,-892892.2384946072,-3695325.5215801066,-4.743850766777099e-06,9.720315799691243e-06,-1.480499312148102e-05,True,None
4467,-99781591328.1623,49514880689.96744,102874694742.668,9.027705316567734e-07,1.8563818988863955e-06,1.6102625145341222e-07,5724935.793248821,-883451.0620800685,-3686432.8355551288,-4.748305312033353e-06,9.724666180073359e-06,-1.4806043408522806e-05,True,None
4468,-100093393088.77023,49261533178.79039,102677110202.57956,6.55845045056412e-07,1.3471139369933923e-06,1.2002062254216752e-07,5754317.829367396,-879461.671422672,-3702697.922999412,-4.752757508413687e-06,9.729017529457321e-06,-1.4807091114570227e-05,True,None
4469,-99672769066.6184,50099590794.416016,103045577218.41237,7.534008420839659e-07,1.5566317242885953e-06,1.3974852545085408e-07,5732466.856147854,-887068.5323223531,-3707103.0759816254,-4.757207357931666e-06,9.733369852298998e-06,-1.4808136239338205e-05,True,None
4470,-99778121959.12234,49730479132.08228,103058825001.00964,7.242601102883368e-07,1.4957338696122804e-06,1.3163166165392723e-07,5735809.411546547,-893040.6134782907,-3708127.870730937,-4.761654851740592e-06,9.737723145767146e-06,-1.4809178786888977e-05,True,None
4471,-99588739370.20224,49862647285.89815,102905922277.65697,7.426041821430805e-07,1.5360692094576957e-06,1.3765229545284145e-07,5730773.648536794,-895493.4161586,-3710323.3355936934,-4.766099989733779e-06,9.742077407313858e-06,-1.4810218756851472e-05,True,None
4472,-99519912523.96982,50065080332.66368,103088941785.99478,7.510863956246748e-07,1.55937316775255e-06,1.432134921839022e-07,5725338.016531506,-888049.554802405,-3717749.152726225,-4.770542769319707e-06,9.74643263923007e-06,-1.481125615094217e-05,True,None
4473,-99594894961.30196,50329549362.6955,102658518409.34782,7.352530979822024e-07,1.5293254025392624e-06,1.4629569979561415e-07,5722608.433009397,-897039.5168058638,-3723644.4385782685,-4.774983186645525e-06,9.750788841416728e-06,-1.4812290971131134e-05,True,None
4474,-98899769634.39285,50351035324.36697,103295034111.01178,7.471790443067311e-07,1.5627630928076057e-06,1.479988059162119e-07,5715687.014717809,-881972.2312687424,-3733868.2013489255,-4.779421237592394e-06,9.7551460214479e-06,-1.4813323220822725e-05,True,None
4475,-99318361377.86569,50451262435.386345,102717780550.74754,8.323291859822819e-07,1.7446719468066692e-06,1.7755591291534775e-07,5701541.399662491,-887782.0802181793,-3733724.6492812894,-4.783856917477448e-06,9.759504169445439e-06,-1.4814352900782728e-05,True,None
4476,-99210979654.1081,50457273257.39839,103118302769.9256,7.145243021599167e-07,1.4955794568786658e-06,1.4452159171352804e-07,5714915.593543811,-902206.7919370742,-3738717.7874631598,-4.788290221798285e-06,9.763863299518032e-06,-1.4815380015733673e-05,True,None
4477,-98579273155.6615,50868302147.44898,103531856321.75392,8.107180105422508e-07,1.7167535339219483e-06,1.6828751514442102e-07,5689645.926506336,-886239.2005622378,-3755483.8708492885,-4.792721150767018e-06,9.768223403697165e-06,-1.481640456421504e-05,True,None
4478,-99023695184.23558,50708378463.334625,103090538538.94449,6.744484626853873e-07,1.4195814874259407e-06,1.437046025294296e-07,5712829.110880375,-892323.3985321332,-3754419.5184025564,-4.797149691845213e-06,9.772584471222455e-06,-1.481742655097094e-05,True,None
4479,-98526169337.66841,51111040259.06877,103208759029.69069,7.822033907424426e-07,1.6566861571118465e-06,1.7023580525733586e-07,5691065.712740991,-890245.6648595844,-3759031.100267618,-4.801575851565197e-06,9.776946515382611e-06,-1.4818445974817578e-05,True,None
4480,-98034743997.23726,50970755793.45492,103617335118.72337,7.381117745777536e-07,1.5668948712860023e-06,1.5505594588640984e-07,5692950.149356794,-891560.0556053818,-3766318.4504088494,-4.805999621997454e-06,9.781309533235635e-06,-1.481946283941134e-05,True,None
4481,-98228611133.1365,51366900437.13602,103527551697.5935,7.177319069564081e-07,1.532114455476044e-06,1.615496403088181e-07,5686603.73985877,-889737.2593911892,-3780749.151230749,-4.810421000495658e-06,9.785673514296426e-06,-1.4820477144379312e-05,True,None
4482,-97900685042.47688,51514809285.532295,103428363189.77666,7.150749674907308e-07,1.5337213584271267e-06,1.6366964328139762e-07,5679948.97830689,-888574.990012492,-3790977.161860673,-4.814839979577535e-06,9.790038466393265e-06,-1.4821488894980671e-05,True,None
4483,-98040218723.07455,51869133226.35385,103685661731.8104,7.203501518057029e-07,1.551791105543953e-06,1.707760157178249e-07,5674030.023865783,-879505.2017172365,-3799864.172996374,-4.819256553265363e-06,9.794404387203958e-06,-1.4822498093987484e-05,True,None
4484,-97958795039.93382,51726938430.721375,103642299040.8678,7.422833247727157e-07,1.593501088623119e-06,1.758712516988641e-07,5674839.694192205,-888802.3796579002,-3791501.599479099,-4.82367071719e-06,9.798771278305224e-06,-1.4823504743986252e-05,True,None
4485,-97777023452.29361,51782002138.628334,103813560885.97481,7.838035825781833e-07,1.6867734077651383e-06,1.872177728235134e-07,5668380.573003647,-878511.5089673533,-3793092.9624181953,-4.828082474068831e-06,9.803139145128322e-06,-1.4824508844454235e-05,True,None
4486,-97682236637.13554,51705738657.418755,103688164200.00375,6.882504967630753e-07,1.4844843981623301e-06,1.6444299779631436e-07,5674578.537194242,-887413.7011184142,-3805591.307563895,-4.832491822440672e-06,9.807507985417537e-06,-1.4825510395784459e-05,True,None
4487,-97518956682.98895,52125616228.588104,103872141253.33562,7.282342211760025e-07,1.5778912747080787e-06,1.7851870823566615e-07,5663140.820808727,-884684.7515008441,-3812017.851013775,-4.836898758077746e-06,9.81187779706889e-06,-1.4826509399869803e-05,True,None
4488,-97125485845.38007,52290743342.469604,103691329632.00612,7.182827275093594e-07,1.56542467931949e-06,1.8163139130118444e-07,5655431.6821978185,-883692.0520132914,-3825326.482701751,-4.841303275362749e-06,9.816248580298847e-06,-1.4827505859745137e-05,True,None
4489,-96916820071.39345,52924905236.38828,103699304788.39536,7.387484443115322e-07,1.611040540913995e-06,1.8804515648202212e-07,5650838.936569753,-889702.5036860115,-3825487.649986634,-4.84570536679402e-06,9.820620335132126e-06,-1.4828499779435001e-05,True,None
4490,-97060413151.51381,52581803336.183815,103905021748.02487,7.946489369827766e-07,1.7371852687993964e-06,2.0940147708661425e-07,5641592.175823999,-883617.4901734041,-3826864.5604950525,-4.850105030374822e-06,9.824993063125709e-06,-1.4829491160277691e-05,True,None
4491,-96883410210.02919,53374678426.6883,104069571321.64835,6.444035068736719e-07,1.4181067485940375e-06,1.742352412548086e-07,5647666.461191101,-891631.8913133682,-3853676.5938052707,-4.854502263554001e-06,9.829366769430826e-06,-1.4830480004527112e-05,True,None
4492,-96769666559.59523,53131829470.25588,103639978234.48361,6.696167287539196e-07,1.470862523664626e-06,1.801850785006044e-07,5645694.7680507535,-898924.7143500015,-3848034.7981614103,-4.858897056476034e-06,9.833741452375909e-06,-1.4831466317224395e-05,True,None
4493,-97145203699.57448,53037592035.68136,104310610509.45195,6.931335983969424e-07,1.5258249679972063e-06,1.873839144412429e-07,5642333.384096754,-884445.7831999611,-3849494.436225396,-4.863289410097449e-06,9.83811711392111e-06,-1.483245009818743e-05,True,None
4494,-96239255324.5559,53302638703.29161,104251794369.97334,8.071389709318574e-07,1.7885555873684418e-06,2.2368819434199588e-07,5621125.102652916,-875294.6725892803,-3853895.9695184464,-4.867679324322658e-06,9.842493751165342e-06,-1.4833431346970422e-05,True,None
4495,-96735684379.52989,53664433832.04651,104167577706.06427,6.967977438380986e-07,1.544365005164025e-06,1.982277332699385e-07,5630744.7394402865,-884455.6793676404,-3864411.3540059496,-4.872066792148681e-06,9.84687136168111e-06,-1.4834410066960725e-05,True,None
4496,-96114632761.0961,53513993923.01483,104564010218.96135,6.770664397277662e-07,1.5064080976459096e-06,1.883203406453764e-07,5626411.413808126,-892865.9311049345,-3873507.5495573524,-4.876451811307494e-06,9.85124995265974e-06,-1.483538626062898e-05,True,None
4497,-96609050103.00119,53484595014.436165,103982611266.4249,7.51272772700543e-07,1.670953436192295e-06,2.1756894393218923e-07,5620376.834679907,-876751.2118857835,-3866972.7438889844,-4.880834375934139e-06,9.855629513778087e-06,-1.4836359929405794e-05,True,None
4498,-95825525594.33592,54263348221.38541,104427641705.3885,6.838154516383215e-07,1.5260386406470748e-06,1.921769232661213e-07,5620513.139088892,-894574.021698348,-3879385.357278206,-4.885214488654529e-06,9.860010055193295e-06,-1.4837331073599654e-05,True,None
4499,-95988977300.78073,54179266249.81138,104424684867.57324,6.230869632904429e-07,1.3966703759081245e-06,1.83772499059029e-07,5621513.818879187,-891301.3665706042,-3895170.4201039616,-4.889592142604164e-06,9.86439156573886e-06,-1.483829969505047e-05,True,None
4500,-95747460361.00523,54198201521.64224,104425415391.47224,6.384502010315977e-07,1.4364296553621532e-06,1.9125244011444538e-07,5613764.432528241,-890169.6728433818,-3901482.6629268806,-4.89396733221986e-06,9.868774052239803e-06,-1.4839265797984579e-05,True,None
4501,-95452188809.72813,54502798123.44515,104630363675.69073,6.940116625478136e-07,1.5693726503400912e-06,2.1060281070961924e-07,5600406.243706659,-882818.3018911639,-3906229.776644378,-4.898340052859485e-06,9.873157514141943e-06,-1.4840229384865171e-05,True,None
4502,-95175376562.53914,54343340761.09905,104875131707.66928,6.905816246729427e-07,1.565494675671559e-06,2.043355891573812e-07,5596165.518057773,-890932.2659812871,-3911013.0252475813,-4.90271029946323e-06,9.877541948109833e-06,-1.4841190457915283e-05,True,None
4503,-94741559012.86705,54710448054.06455,104739586737.58414,6.861823738225898e-07,1.5602920345798036e-06,2.1391710627143778e-07,5592790.747427016,-881513.1572974336,-3918596.852313492,-4.907078067965235e-06,9.88192734446758e-06,-1.4842149017733057e-05,True,None
4504,-95003498478.51338,54749694155.24839,104864128067.78825,6.32768163092436e-07,1.4384869485647778e-06,1.928120093016938e-07,5599322.483104232,-888139.403139253,-3922628.763844998,-4.911443355468172e-06,9.886313713209391e-06,-1.4843105067638319e-05,True,None
4505,-95097666191.62589,54957208610.68274,105009188138.11569,6.804605717662308e-07,1.5509666880390543e-06,2.116312387958024e-07,5589329.83596545,-885009.1752539274,-3923903.9019965567,-4.9158061615422995e-06,9.890701048414492e-06,-1.4844058606853798e-05,True,None
4506,-95063914720.70291,55141208124.320786,104718569898.74881,7.070814717352772e-07,1.6212431333557842e-06,2.3375420937130092e-07,5576605.6339733135,-880062.0843732731,-3935234.280931705,-4.920166483115217e-06,9.89508935242286e-06,-1.4845009637490351e-05,True,None
4507,-94386131092.11307,55598112984.321945,105067767526.51195,7.162316700778321e-07,1.6476034744249096e-06,2.3078760744696086e-07,5569016.69149536,-891230.8237913632,-3940722.835105237,-4.924524312661681e-06,9.899478635145408e-06,-1.4845958165463453e-05,True,None
4508,-94543022612.2052,55040881497.26354,104944886814.44624,7.08872368271262e-07,1.625631081600866e-06,2.3293568973378056e-07,5575623.907340929,-883151.7348260287,-3935472.0228538644,-4.9288796445159386e-06,9.903868885314989e-06,-1.4846904192003402e-05,True,None
4509,-94333822437.15797,55269186527.054985,104844511524.29303,7.248856870509131e-07,1.667512947511984e-06,2.38288591057197e-07,5567605.949170543,-890043.3428680097,-3940843.421086665,-4.933232483620046e-06,9.908260112338665e-06,-1.4847847715962299e-05,True,None
4510,-94219765795.38304,55886563076.37044,105153924822.99883,6.587001116398018e-07,1.526420639635324e-06,2.2084368404468107e-07,5564949.547654911,-887490.704453774,-3961093.450651708,-4.937582824770103e-06,9.912652312668673e-06,-1.4848788739645615e-05,True,None
4511,-94119578975.68628,55344488897.72403,104962131465.46815,6.890857367609246e-07,1.5932296254997662e-06,2.316171501168664e-07,5565935.153714906,-880625.3638488482,-3953477.0616480825,-4.941930659483178e-06,9.917045482152688e-06,-1.484972726711506e-05,True,None
4512,-93491502431.48735,56010760076.38326,105259934165.24141,6.372562329508838e-07,1.4888923668532776e-06,2.2003562840147331e-07,5554194.446952444,-889856.3160989038,-3980280.9256711784,-4.946275991762135e-06,9.921439624299562e-06,-1.4850663296718734e-05,True,None
4513,-93863056759.06184,56215168415.10907,104822888402.62344,7.259570886150591e-07,1.689072183546179e-06,2.505741473841509e-07,5547940.966952413,-895106.2340883703,-3965335.102343721,-4.950618806730925e-06,9.925834733710746e-06,-1.4851596835944152e-05,True,None
4514,-93416543368.0978,56335296912.29471,105408354153.47754,7.038234307755002e-07,1.658543397780004e-06,2.493529497281344e-07,5535605.560470314,-876729.3191522816,-3989960.1101945243,-4.954959107907556e-06,9.930230816337324e-06,-1.4852527883823072e-05,True,None
4515,-93601895793.51877,56857757174.41399,105148994174.26305,6.904242268989017e-07,1.6188587689580159e-06,2.4612389917986844e-07,5540906.261092015,-890078.4689466734,-3983878.3414025824,-4.959296883818669e-06,9.93462786252629e-06,-1.4853456445219378e-05,True,None
4516,-93469498558.23753,56678614132.62914,104911542189.51155,6.433791969480778e-07,1.5074848213416106e-06,2.3522879827564994e-07,5546628.897501845,-891263.4857699999,-3988320.468532146,-4.963632137179005e-06,9.939025881345469e-06,-1.4854382520152178e-05,True,None
4517,-92996939692.6788,56697203763.64352,105422715577.10785,6.533215600731618e-07,1.5479576976253481e-06,2.404505171850928e-07,5530039.821840677,-886399.8847413437,-4007843.665892413,-4.967964867977782e-06,9.943424881734785e-06,-1.4855306110189482e-05,True,None
4518,-93147246857.44603,57110010053.473854,105373072886.34406,6.176025129561469e-07,1.461419805008532e-06,2.373974470615844e-07,5536202.840220562,-881364.7166329582,-4010637.3459990057,-4.972295064090231e-06,9.947824850688676e-06,-1.4856227220007744e-05,True,None
4519,-93028751238.04498,57084329436.68323,105296623642.11072,6.832139265585426e-07,1.623851627281423e-06,2.622621150990423e-07,5521859.075099255,-878904.7465451916,-4012317.7678852025,-4.976622727041824e-06,9.952225804044115e-06,-1.4857145851502198e-05,True,None
4520,-92621910999.0619,57109865352.30599,105755238936.84705,5.864102169915812e-07,1.4027331516964324e-06,2.2145847739137243e-07,5524657.675465593,-885423.1805514029,-4033222.4069213574,-4.980947852094996e-06,9.956627735474665e-06,-1.4858062006286528e-05,True,None
4521,-92613382254.144,57161486829.17717,105505040303.53479,5.798911995972306e-07,1.3848478304906294e-06,2.276344201761906e-07,5527468.002813042,-880978.4005363941,-4032581.5403956003,-4.985270431170561e-06,9.961030630811345e-06,-1.4858975686557073e-05,True,None
4522,-92786693048.62418,57637152638.297966,105237883193.56421,6.730087501268476e-07,1.603062008614415e-06,2.5842396887884137e-07,5514560.735091631,-899458.5020254316,-4020198.6473171273,-4.989590466052716e-06,9.965434505094224e-06,-1.4859886893906238e-05,True,None
4523,-92446742586.66437,57714505650.66362,105594765864.89586,6.525066634883602e-07,1.5671490788183288e-06,2.587886102021509e-07,5506690.145474042,-888155.2407309236,-4037513.2685249634,-4.9939079557482154e-06,9.969839355021348e-06,-1.4860795628328991e-05,True,None
4524,-91942341272.6709,57921723186.75812,105563286615.40364,6.181564936843828e-07,1.4922398489714255e-06,2.462245950984101e-07,5503148.915235658,-890246.7422092173,-4050604.441180344,-4.99822289244622e-06,9.974245179983022e-06,-1.4861701894251317e-05,True,None
4525,-92111459096.52829,57976689635.40808,105677178662.2632,6.40107129793632e-07,1.5384560396143215e-06,2.470550728478123e-07,5504187.388526648,-904426.0117492514,-4040680.2302328357,-5.002535269812448e-06,9.97865197444763e-06,-1.4862605694395987e-05,True,None
4526,-91409249632.70097,58158584634.346565,105912593823.55722,6.127776944006572e-07,1.4899141753295642e-06,2.4524012081341e-07,5495958.867937909,-880614.6487632828,-4062791.895457738,-5.006845090446011e-06,9.98305973402378e-06,-1.4863507026481686e-05,True,None
4527,-91654210997.61877,58342304162.97885,105764472362.05672,5.924677391352503e-07,1.4454243380172034e-06,2.455388337517464e-07,5492474.188189398,-879799.4774622099,-4073057.8123937845,-5.011152345805269e-06,9.987468454901197e-06,-1.4864405894836922e-05,True,None
4528,-91921773272.16508,58214355096.56116,105742408650.24564,6.669158671768328e-07,1.6272623907341334e-06,2.8252345863405606e-07,5480604.882684505,-881556.6118203278,-4067905.5519528217,-5.015457031194914e-06,9.991878144492757e-06,-1.4865302303507938e-05,True,None
4529,-91496057023.0992,58317775386.72209,106134693358.90631,6.786826608871505e-07,1.6638983742824303e-06,2.904462254569107e-07,5473538.378500855,-875278.7984968895,-4074953.8187975683,-5.019759145023432e-06,9.996288810560754e-06,-1.4866196254795631e-05,True,None
4530,-91359897153.82832,58683746791.188354,105701676775.69496,6.234669610214189e-07,1.5231288943364318e-06,2.6384887521822345e-07,5483103.959599169,-886771.0672099276,-4074970.8664964987,-5.024058683103488e-06,1.0000700450273456e-05,-1.4867087750668218e-05,True,None
