,Sun,Magnetometer,Earth,Angular momentum of wheels,Angular velocity of satellite,Sun in view,Current fault,Current fault numeric,Current fault binary
2326,[0. 0. 0.],[ 0.74346449 -0.11278578  0.65919642],[ 9.48883252e-09 -3.30834015e-17 -1.00000000e+00],[ 7.59306457e-57  0.00000000e+00 -2.22951741e-65],[ 5.33135393e-62 -5.74863644e-29 -2.30807435e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2327,[0. 0. 0.],[ 0.74475626 -0.11037661  0.65814521],[ 9.49291195e-09  1.65417097e-17 -1.00000000e+00],[ 7.61575974e-57  0.00000000e+00 -2.23719736e-65],[ 5.34282414e-62 -5.75357938e-29 -2.31701773e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2328,[0. 0. 0.],[ 0.74615677 -0.10833156  0.65689752],[ 9.49699144e-09 -2.07479735e-59 -1.00000000e+00],[ 7.63851302e-57  0.00000000e+00 -2.24490044e-65],[ 5.35431408e-62 -5.75852444e-29 -2.32599191e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2329,[0. 0. 0.],[ 0.74723889 -0.10617719  0.65601863],[ 9.50107087e-09  1.65417275e-17 -1.00000000e+00],[ 7.66132455e-57  0.00000000e+00 -2.25262672e-65],[ 5.36582378e-62 -5.76347163e-29 -2.33499697e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2330,[0. 0. 0.],[ 0.74855627 -0.10395875  0.65487105],[ 9.50515034e-09 -4.96252092e-17 -1.00000000e+00],[ 7.68419444e-57  0.00000000e+00 -2.26037626e-65],[ 5.37735327e-62 -5.76842094e-29 -2.34403301e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2331,[0. 0. 0.],[ 0.74991034 -0.10174717  0.65366811],[ 9.50922977e-09 -1.65417452e-17 -1.00000000e+00],[ 7.70712281e-57  0.00000000e+00 -2.26814912e-65],[ 5.38890256e-62 -5.77337237e-29 -2.35310011e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2332,[0. 0. 0.],[ 0.75109589 -0.0995538   0.65264385],[ 9.51330930e-09 -2.09628374e-59 -1.00000000e+00],[ 7.73010980e-57  0.00000000e+00 -2.27594536e-65],[ 5.40047169e-62 -5.77832593e-29 -2.36219838e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2333,[0. 0. 0.],[ 0.75249675 -0.09762092  0.65132081],[ 9.51738870e-09 -2.10168421e-59 -1.00000000e+00],[ 7.75315552e-57  0.00000000e+00 -2.28376503e-65],[ 5.41206069e-62 -5.78328161e-29 -2.37132790e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2334,[0. 0. 0.],[ 0.75381506 -0.09542172  0.65012119],[ 9.52146819e-09 -3.30835429e-17 -1.00000000e+00],[ 7.77626011e-57  0.00000000e+00 -2.29160820e-65],[ 5.42366957e-62 -5.78823942e-29 -2.38048878e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2335,[0. 0. 0.],[ 0.75511045 -0.09336336  0.64891562],[ 9.52554769e-09 -2.11251994e-59 -1.00000000e+00],[ 7.79942368e-57  0.00000000e+00 -2.29947493e-65],[ 5.43529836e-62 -5.79319935e-29 -2.38968110e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2336,[0. 0. 0.],[ 0.75633432 -0.09129044  0.64778426],[ 9.52962715e-09  1.65417888e-17 -1.00000000e+00],[ 7.82264636e-57  0.00000000e+00 -2.30736528e-65],[ 5.44694709e-62 -5.79816141e-29 -2.39890496e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2337,[0. 0. 0.],[ 0.75755335 -0.08921562  0.64664789],[ 9.53370655e-09 -1.65417974e-17 -1.00000000e+00],[ 7.84592829e-57  0.00000000e+00 -2.31527931e-65],[ 5.45861578e-62 -5.80312559e-29 -2.40816045e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2338,[0. 0. 0.],[ 0.75890922 -0.08696469  0.64536342],[ 9.53778601e-09  3.30836119e-17 -1.00000000e+00],[ 7.86926957e-57  0.00000000e+00 -2.32321709e-65],[ 5.47030446e-62 -5.80809189e-29 -2.41744767e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2339,[0. 0. 0.],[ 0.76021452 -0.08486987  0.64410479],[ 9.54186551e-09  1.65418144e-17 -1.00000000e+00],[ 7.89267035e-57  0.00000000e+00 -2.33117866e-65],[ 5.48201316e-62 -5.81306032e-29 -2.42676671e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2340,[0. 0. 0.],[ 0.76148767 -0.08290062  0.64285614],[ 9.54594497e-09 -3.30836459e-17 -1.00000000e+00],[ 7.91613074e-57  0.00000000e+00 -2.33916410e-65],[ 5.49374189e-62 -5.81803087e-29 -2.43611767e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2341,[0. 0. 0.],[ 0.76269903 -0.08098921  0.64166263],[ 9.55002441e-09 -2.14530686e-59 -1.00000000e+00],[ 7.93965088e-57  0.00000000e+00 -2.34717346e-65],[ 5.50549070e-62 -5.82300355e-29 -2.44550065e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2342,[0. 0. 0.],[ 0.76405746 -0.07870089  0.64032988],[ 9.55410390e-09  3.30836796e-17 -1.00000000e+00],[ 7.96323088e-57  0.00000000e+00 -2.35520681e-65],[ 5.51725959e-62 -5.82797835e-29 -2.45491573e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2343,[0. 0. 0.],[ 0.76537346 -0.07665141  0.6390055 ],[ 9.55818337e-09 -1.65418481e-17 -1.00000000e+00],[ 7.98687088e-57  0.00000000e+00 -2.36326420e-65],[ 5.52904861e-62 -5.83295527e-29 -2.46436303e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2344,[0. 0. 0.],[ 0.76672273 -0.07466851  0.63762126],[ 9.56226283e-09  1.65418565e-17 -1.00000000e+00],[ 8.01057101e-57  0.00000000e+00 -2.37134571e-65],[ 5.54085776e-62 -5.83793432e-29 -2.47384262e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2345,[0. 0. 0.],[ 0.76816189 -0.07266028  0.63611933],[ 9.56634229e-09 -2.16739952e-59 -1.00000000e+00],[ 8.03433139e-57  0.00000000e+00 -2.37945138e-65],[ 5.55268709e-62 -5.84291549e-29 -2.48335462e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2346,[0. 0. 0.],[ 0.76934616 -0.07060441  0.63491851],[ 9.57042176e-09 -1.65418730e-17 -1.00000000e+00],[ 8.05815214e-57  0.00000000e+00 -2.38758129e-65],[ 5.56453661e-62 -5.84789879e-29 -2.49289911e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2347,[0. 0. 0.],[ 0.77068783 -0.06850649  0.63351963],[ 9.57450125e-09  4.96256437e-17 -1.00000000e+00],[ 8.08203340e-57  0.00000000e+00 -2.39573549e-65],[ 5.57640635e-62 -5.85288421e-29 -2.50247619e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2348,[0. 0. 0.],[ 0.7720498  -0.06638801  0.63208524],[ 9.57858072e-09 -2.18409315e-59 -1.00000000e+00],[ 8.10597530e-57  0.00000000e+00 -2.40391405e-65],[ 5.58829634e-62 -5.85787175e-29 -2.51208597e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2349,[0. 0. 0.],[ 0.77336319 -0.06447808  0.6306758 ],[ 9.58266015e-09 -1.65418976e-17 -1.00000000e+00],[ 8.12997795e-57  0.00000000e+00 -2.41211703e-65],[ 5.60020661e-62 -5.86286142e-29 -2.52172853e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2350,[0. 0. 0.],[ 0.77477542 -0.06240529  0.62914913],[ 9.58673961e-09 -2.19528165e-59 -1.00000000e+00],[ 8.15404150e-57  0.00000000e+00 -2.42034449e-65],[ 5.61213717e-62 -5.86785322e-29 -2.53140398e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2351,[0. 0. 0.],[ 0.77601999 -0.06057346  0.62779282],[ 9.59081908e-09 -4.96257412e-17 -1.00000000e+00],[ 8.17816607e-57  0.00000000e+00 -2.42859650e-65],[ 5.62408805e-62 -5.87284713e-29 -2.54111242e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2352,[0. 0. 0.],[ 0.77741195 -0.05837839  0.6262768 ],[ 9.59489851e-09  4.96257653e-17 -1.00000000e+00],[ 8.20235179e-57  0.00000000e+00 -2.43687312e-65],[ 5.63605929e-62 -5.87784318e-29 -2.55085393e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2353,[0. 0. 0.],[ 0.77879128 -0.05638547  0.62474381],[ 9.59897804e-09  1.65419297e-17 -1.00000000e+00],[ 8.22659878e-57  0.00000000e+00 -2.44517440e-65],[ 5.64805090e-62 -5.88284134e-29 -2.56062863e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2354,[0. 0. 0.],[ 0.77993358 -0.05459358  0.62347666],[ 9.60305743e-09  3.30838754e-17 -1.00000000e+00],[ 8.25090718e-57  0.00000000e+00 -2.45350042e-65],[ 5.66006292e-62 -5.88784163e-29 -2.57043661e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2355,[0. 0. 0.],[ 0.78152356 -0.0523423   0.62167613],[ 9.60713696e-09  3.30838912e-17 -1.00000000e+00],[ 8.27527712e-57  0.00000000e+00 -2.46185123e-65],[ 5.67209536e-62 -5.89284405e-29 -2.58027797e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2356,[0. 0. 0.],[ 0.78280885 -0.05080454  0.62018482],[ 9.61121643e-09  1.65419535e-17 -1.00000000e+00],[ 8.29970873e-57  0.00000000e+00 -2.47022690e-65],[ 5.68414826e-62 -5.89784858e-29 -2.59015280e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2357,[0. 0. 0.],[ 0.78413193 -0.04855325  0.61869192],[ 9.61529586e-09 -2.23481829e-59 -1.00000000e+00],[ 8.32420213e-57  0.00000000e+00 -2.47862750e-65],[ 5.69622164e-62 -5.90285525e-29 -2.60006122e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2358,[0. 0. 0.],[ 0.7854626  -0.04661465  0.61715118],[ 9.61937532e-09  3.30839382e-17 -1.00000000e+00],[ 8.34875745e-57  0.00000000e+00 -2.48705308e-65],[ 5.70831552e-62 -5.90786403e-29 -2.61000331e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2359,[0. 0. 0.],[ 0.786943   -0.04477711  0.61539884],[ 9.62345478e-09 -3.30839537e-17 -1.00000000e+00],[ 8.37337484e-57  0.00000000e+00 -2.49550372e-65],[ 5.72042994e-62 -5.91287495e-29 -2.61997918e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2360,[0. 0. 0.],[ 0.78833231 -0.042737    0.61376357],[ 9.62753431e-09  4.96259537e-17 -1.00000000e+00],[ 8.39805441e-57  0.00000000e+00 -2.50397946e-65],[ 5.73256492e-62 -5.91788798e-29 -2.62998893e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2361,[0. 0. 0.],[ 0.78966381 -0.0410202   0.61216698],[ 9.63161368e-09  1.65419923e-17 -1.00000000e+00],[ 8.42279630e-57  0.00000000e+00 -2.51248039e-65],[ 5.74472048e-62 -5.92290314e-29 -2.64003265e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2362,[0. 0. 0.],[ 0.79103552 -0.03905517  0.61052232],[ 9.63569314e-09  4.96259997e-17 -1.00000000e+00],[ 8.44760063e-57  0.00000000e+00 -2.52100656e-65],[ 5.75689666e-62 -5.92792042e-29 -2.65011046e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2363,[0. 0. 0.],[ 0.79239352 -0.03683875  0.60889688],[ 9.63977264e-09  3.30840150e-17 -1.00000000e+00],[ 8.47246755e-57  0.00000000e+00 -2.52955803e-65],[ 5.76909347e-62 -5.93293983e-29 -2.66022245e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2364,[0. 0. 0.],[ 0.79379554 -0.03504001  0.60717447],[ 9.64385210e-09 -2.27494654e-59 -1.00000000e+00],[ 8.49739719e-57  0.00000000e+00 -2.53813488e-65],[ 5.78131094e-62 -5.93796136e-29 -2.67036872e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2365,[0. 0. 0.],[ 0.79508997 -0.03303456  0.60559116],[ 9.64793153e-09  1.65420226e-17 -1.00000000e+00],[ 8.52238966e-57  0.00000000e+00 -2.54673716e-65],[ 5.79354911e-62 -5.94298502e-29 -2.68054937e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2366,[0. 0. 0.],[ 0.79643422 -0.03142546  0.60390809],[ 9.65201103e-09 -2.28652140e-59 -1.00000000e+00],[ 8.54744511e-57  0.00000000e+00 -2.55536493e-65],[ 5.80580799e-62 -5.94801080e-29 -2.69076451e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2367,[0. 0. 0.],[ 0.79795629 -0.02936907  0.60199935],[ 9.65609049e-09  1.65420375e-17 -1.00000000e+00],[ 8.57256367e-57  0.00000000e+00 -2.56401828e-65],[ 5.81808762e-62 -5.95303870e-29 -2.70101424e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2368,[0. 0. 0.],[ 0.7993073  -0.0276751   0.60028487],[ 9.66016996e-09  1.65420449e-17 -1.00000000e+00],[ 8.59774547e-57  0.00000000e+00 -2.57269725e-65],[ 5.83038801e-62 -5.95806873e-29 -2.71129866e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2369,[0. 0. 0.],[ 0.80080529 -0.02545816  0.59838346],[ 9.66424945e-09  1.65420523e-17 -1.00000000e+00],[ 8.62299064e-57  0.00000000e+00 -2.58140192e-65],[ 5.84270920e-62 -5.96310088e-29 -2.72161788e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2370,[0. 0. 0.],[ 0.80214612 -0.02385597  0.59665107],[ 9.66832888e-09 -2.30981839e-59 -1.00000000e+00],[ 8.64829932e-57  0.00000000e+00 -2.59013235e-65],[ 5.85505121e-62 -5.96813516e-29 -2.73197199e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2371,[0. 0. 0.],[ 0.80359381 -0.02203327  0.59477014],[ 9.67240838e-09  3.30841339e-17 -1.00000000e+00],[ 8.67367164e-57  0.00000000e+00 -2.59888860e-65],[ 5.86741407e-62 -5.97317156e-29 -2.74236110e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2372,[0. 0. 0.],[ 0.80506223 -0.0202864   0.59284337],[ 9.67648785e-09  1.65420742e-17 -1.00000000e+00],[ 8.69910773e-57  0.00000000e+00 -2.60767074e-65],[ 5.87979780e-62 -5.97821009e-29 -2.75278531e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2373,[0. 0. 0.],[ 0.80647706 -0.01846309  0.59097704],[ 9.68056724e-09 -2.32742065e-59 -1.00000000e+00],[ 8.72460772e-57  0.00000000e+00 -2.61647884e-65],[ 5.89220244e-62 -5.98325074e-29 -2.76324473e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2374,[0. 0. 0.],[ 0.8078403  -0.01620398  0.58917865],[ 9.68464674e-09 -1.65420886e-17 -1.00000000e+00],[ 8.75017176e-57  0.00000000e+00 -2.62531296e-65],[ 5.90462800e-62 -5.98829351e-29 -2.77373946e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2375,[0. 0. 0.],[ 0.80940768 -0.0146202   0.58706512],[ 9.68872617e-09 -2.33921748e-59 -1.00000000e+00],[ 8.77579996e-57  0.00000000e+00 -2.63417317e-65],[ 5.91707451e-62 -5.99333841e-29 -2.78426960e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2376,[0. 0. 0.],[ 0.81074381 -0.01271782  0.58526296],[ 9.69280567e-09  4.96263085e-17 -1.00000000e+00],[ 8.80149248e-57  0.00000000e+00 -2.64305953e-65],[ 5.92954201e-62 -5.99838543e-29 -2.79483527e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2377,[0. 0. 0.],[ 0.81228608 -0.0108025   0.58315917],[ 9.6968852e-09 -2.3510641e-59 -1.0000000e+00],[ 8.82724944e-57  0.00000000e+00 -2.65197212e-65],[ 5.94203051e-62 -6.00343458e-29 -2.80543655e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2378,[0. 0. 0.],[ 0.81373544 -0.0092105   0.58116246],[ 9.70096456e-09 -3.30842338e-17 -1.00000000e+00],[ 8.85307097e-57  0.00000000e+00 -2.66091098e-65],[ 5.95454004e-62 -6.00848585e-29 -2.81607357e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2379,[0. 0. 0.],[ 0.81523077 -0.0069161   0.57909495],[ 9.70504409e-09 -2.36296067e-59 -1.00000000e+00],[ 8.87895722e-57  0.00000000e+00 -2.66987620e-65],[ 5.96707064e-62 -6.01353924e-29 -2.82674643e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2380,[0. 0. 0.],[ 0.81665484 -0.00549026  0.57710028],[ 9.70912355e-09  1.65421308e-17 -1.00000000e+00],[ 8.90490831e-57  0.00000000e+00 -2.67886784e-65],[ 5.97962232e-62 -6.01859476e-29 -2.83745522e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2381,[0. 0. 0.],[ 0.81805516 -0.00367454  0.57512804],[ 9.71320295e-09 -2.37490736e-59 -1.00000000e+00],[ 8.93092438e-57  0.00000000e+00 -2.68788597e-65],[ 5.99219511e-62 -6.02365240e-29 -2.84820006e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2382,[0. 0. 0.],[ 0.81955276 -0.00207638  0.57299997],[ 9.71728245e-09 -1.65421446e-17 -1.00000000e+00],[ 8.95700557e-57  0.00000000e+00 -2.69693065e-65],[ 6.00478905e-62 -6.02871217e-29 -2.85898105e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2383,[0. 0. 0.],[ 8.20964350e-01 -1.19906477e-04  5.70979441e-01],[ 9.72136191e-09 -1.65421515e-17 -1.00000000e+00],[ 8.98315202e-57  0.00000000e+00 -2.70600194e-65],[ 6.01740415e-62 -6.03377406e-29 -2.86979830e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2384,[0. 0. 0.],[0.82259594 0.0017212  0.56862374],[ 9.72544141e-09 -3.30843165e-17 -1.00000000e+00],[ 9.00936385e-57  0.00000000e+00 -2.71509993e-65],[ 6.03004044e-62 -6.03883807e-29 -2.88065191e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2385,[0. 0. 0.],[0.82404701 0.00350125 0.56651061],[ 9.72952084e-09 -2.39895179e-59 -1.00000000e+00],[ 9.03564121e-57  0.00000000e+00 -2.72422466e-65],[ 6.04269795e-62 -6.04390421e-29 -2.89154200e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2386,[0. 0. 0.],[0.82550826 0.00525875 0.56436554],[ 9.73360030e-09 -3.30843434e-17 -1.00000000e+00],[ 9.06198423e-57  0.00000000e+00 -2.73337622e-65],[ 6.05537671e-62 -6.04897248e-29 -2.90246867e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2387,[0. 0. 0.],[0.8269463  0.00686018 0.56223906],[ 9.73767977e-09 -1.65421784e-17 -1.00000000e+00],[ 9.08839305e-57  0.00000000e+00 -2.74255467e-65],[ 6.06807674e-62 -6.05404286e-29 -2.91343202e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2388,[0. 0. 0.],[0.82848157 0.0088644  0.55994617],[ 9.74175926e-09 -1.65421850e-17 -1.00000000e+00],[ 9.11486781e-57  0.00000000e+00 -2.75176008e-65],[ 6.08079808e-62 -6.05911538e-29 -2.92443217e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2389,[0. 0. 0.],[0.82992001 0.0103458  0.55778646],[ 9.74583869e-09 -2.42319874e-59 -1.00000000e+00],[ 9.14140863e-57  0.00000000e+00 -2.76099250e-65],[ 6.09354073e-62 -6.06419001e-29 -2.93546922e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2390,[0. 0. 0.],[0.83153322 0.01231525 0.55533848],[ 9.74991819e-09  1.65421982e-17 -1.00000000e+00],[ 9.16801567e-57  0.00000000e+00 -2.77025203e-65],[ 6.10630475e-62 -6.06926677e-29 -2.94654329e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2391,[0. 0. 0.],[0.83298807 0.01395217 0.553115  ],[ 9.75399762e-09 -2.43539859e-59 -1.00000000e+00],[ 9.19468905e-57  0.00000000e+00 -2.77953871e-65],[ 6.11909014e-62 -6.07434566e-29 -2.95765447e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2392,[0. 0. 0.],[0.83454088 0.01582441 0.55071872],[ 9.75807712e-09 -2.44151768e-59 -1.00000000e+00],[ 9.22142892e-57  0.00000000e+00 -2.78885262e-65],[ 6.13189694e-62 -6.07942667e-29 -2.96880288e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2393,[0. 0. 0.],[0.83604645 0.01736741 0.54838373],[ 9.76215655e-09  1.65422176e-17 -1.00000000e+00],[ 9.24823541e-57  0.00000000e+00 -2.79819383e-65],[ 6.14472517e-62 -6.08450980e-29 -2.97998863e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
2394,[0. 0. 0.],[0.8375869  0.01892854 0.5459761 ],[ 9.76623601e-09  1.65422240e-17 -1.00000000e+00],[ 9.27510867e-57  0.00000000e+00 -2.80756240e-65],[ 6.15757487e-62 -6.08959505e-29 -2.99121182e-84],False,Increasing_angular_RW_momentum,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1
