,Sun,Magnetometer,Earth,Angular momentum of wheels,Angular velocity of satellite,Sun in view,Current fault,Current fault numeric,Current fault binary
5641,[-0.75878632  0.34102654  0.5549309 ],[-0.73360868 -0.49026799 -0.4705907 ],[ 2.30122546e-08  1.65072074e-17 -1.00000000e+00],[ 3.26970405e-54  7.61680892e-05 -2.40182052e-62],[ 3.60237571e-60 -2.83697464e-28 -4.78276224e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5642,[-0.75817146  0.34101673  0.55576333],[-0.73492739 -0.48906566 -0.46978348],[ 2.30163339e-08  1.65072076e-17 -1.00000000e+00],[ 3.27357768e-54  7.61950944e-05 -2.40509846e-62],[ 3.60516923e-60 -2.83772220e-28 -4.78956917e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5643,[-0.7575624   0.34101685  0.55659698],[-0.73607124 -0.48785201 -0.46925424],[ 2.30204135e-08 -3.64570946e-57 -1.00000000e+00],[ 3.27745512e-54  7.62221044e-05 -2.40838023e-62],[ 3.60796423e-60 -2.83846970e-28 -4.79638417e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5644,[-0.7569448   0.34102172  0.55744647],[-0.73718766 -0.48676427 -0.46863088],[ 2.3024493e-08 -1.6507208e-17 -1.0000000e+00],[ 3.28133639e-54  7.62491191e-05 -2.41166582e-62],[ 3.61076070e-60 -2.83921713e-28 -4.80320723e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5645,[-0.75633231  0.34101154  0.5582787 ],[-0.73827942 -0.4857611  -0.46795261],[ 2.30285724e-08  1.65072082e-17 -1.00000000e+00],[ 3.28522148e-54  7.62761386e-05 -2.41495526e-62],[ 3.61355864e-60 -2.83996450e-28 -4.81003838e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5646,[-0.75570209  0.34102288  0.55910589],[-0.73943712 -0.48458609 -0.46734256],[ 2.30326518e-08 -3.65654175e-57 -1.00000000e+00],[ 3.28911040e-54  7.63031629e-05 -2.41824852e-62],[ 3.61635806e-60 -2.84071180e-28 -4.81687762e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5647,[-0.7550956   0.34101948  0.55994295],[-0.74082247 -0.48338334 -0.46639319],[ 2.30367313e-08 -1.65072086e-17 -1.00000000e+00],[ 3.29300315e-54  7.63301921e-05 -2.42154563e-62],[ 3.61915895e-60 -2.84145903e-28 -4.82372495e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5648,[-0.75448708  0.34102261  0.56077287],[-0.74195121 -0.48218159 -0.46584259],[ 2.30408107e-08 -1.65072089e-17 -1.00000000e+00],[ 3.29689973e-54  7.63572259e-05 -2.42484659e-62],[ 3.62196131e-60 -2.84220620e-28 -4.83058038e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5649,[-0.75385394  0.34102033  0.5616023 ],[-0.74292308 -0.48123021 -0.4652771 ],[ 2.30448902e-08  1.65072091e-17 -1.00000000e+00],[ 3.30080015e-54  7.63842646e-05 -2.42815139e-62],[ 3.62476515e-60 -2.84295330e-28 -4.83744392e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5650,[-0.7532316   0.34102792  0.56244506],[-0.74436582 -0.47984919 -0.46439668],[ 2.30489697e-08  1.65072093e-17 -1.00000000e+00],[ 3.30470441e-54  7.64113081e-05 -2.43146004e-62],[ 3.62757046e-60 -2.84370033e-28 -4.84431558e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5651,[-0.75262111  0.34101142  0.56327393],[-0.7455052  -0.47874457 -0.46370856],[ 2.30530491e-08  3.30144191e-17 -1.00000000e+00],[ 3.30861250e-54  7.64383563e-05 -2.43477255e-62],[ 3.63037725e-60 -2.84444729e-28 -4.85119536e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5652,[-0.75199969  0.34102313  0.56409978],[-0.74671317 -0.47760037 -0.46294419],[ 2.30571287e-08 -1.65072098e-17 -1.00000000e+00],[ 3.31252445e-54  7.64654094e-05 -2.43808892e-62],[ 3.63318551e-60 -2.84519419e-28 -4.85808327e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5653,[-0.75135314  0.34102267  0.56492981],[-0.74775352 -0.4765166  -0.46238146],[ 2.30612081e-08 -3.68191512e-57 -1.00000000e+00],[ 3.31644024e-54  7.64924672e-05 -2.44140916e-62],[ 3.63599524e-60 -2.84594102e-28 -4.86497932e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5654,[-0.75074469  0.34102594  0.56575207],[-0.74900804 -0.47531073 -0.46159145],[ 2.30652875e-08  1.65072103e-17 -1.00000000e+00],[ 3.32035988e-54  7.65195298e-05 -2.44473326e-62],[ 3.63880645e-60 -2.84668778e-28 -4.87188352e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5655,[-0.75012772  0.34102041  0.56658784],[-0.7501595  -0.47413588 -0.46092939],[ 2.30693670e-08  1.65072106e-17 -1.00000000e+00],[ 3.32428338e-54  7.65465972e-05 -2.44806123e-62],[ 3.64161914e-60 -2.84743448e-28 -4.87879587e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5656,[-0.7495006   0.34102309  0.56741203],[-0.75130749 -0.47292373 -0.46030447],[ 2.30734465e-08 -1.65072108e-17 -1.00000000e+00],[ 3.32821073e-54  7.65736694e-05 -2.45139307e-62],[ 3.64443330e-60 -2.84818111e-28 -4.88571638e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5657,[-0.74886883  0.34102726  0.56822683],[-0.75247845 -0.47187523 -0.45946702],[ 2.30775260e-08  1.65072111e-17 -1.00000000e+00],[ 3.33214194e-54  7.66007464e-05 -2.45472879e-62],[ 3.64724894e-60 -2.84892767e-28 -4.89264506e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5658,[-0.7482425   0.34102084  0.56907205],[-0.75367939 -0.47064186 -0.45876313],[ 2.30816054e-08 -3.70012323e-57 -1.00000000e+00],[ 3.33607701e-54  7.66278281e-05 -2.45806840e-62],[ 3.65006605e-60 -2.84967416e-28 -4.89958192e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5659,[-0.74762535  0.34102663  0.56989109],[-0.75492129 -0.46927466 -0.45812131],[ 2.30856848e-08 -3.70377329e-57 -1.00000000e+00],[ 3.34001595e-54  7.66549147e-05 -2.46141189e-62],[ 3.65288464e-60 -2.85042059e-28 -4.90652696e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5660,[-0.7469823   0.34102191  0.5707153 ],[-0.75619479 -0.46824556 -0.45707279],[ 2.30897643e-08  1.65072120e-17 -1.00000000e+00],[ 3.34395876e-54  7.66820060e-05 -2.46475927e-62],[ 3.65570471e-60 -2.85116694e-28 -4.91348018e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5661,[-0.74636244  0.34102673  0.57152643],[-0.75741883 -0.46693499 -0.45638627],[ 2.30938438e-08 -3.30144245e-17 -1.00000000e+00],[ 3.34790544e-54  7.67091021e-05 -2.46811054e-62],[ 3.65852626e-60 -2.85191323e-28 -4.92044161e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5662,[-0.7457082   0.34102856  0.57236029],[-0.75858329 -0.46572509 -0.45568797],[ 2.30979233e-08 -3.71474041e-57 -1.00000000e+00],[ 3.35185600e-54  7.67362030e-05 -2.47146571e-62],[ 3.66134928e-60 -2.85265945e-28 -4.92741124e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5663,[-0.74508174  0.34102965  0.57318441],[-0.75981148 -0.46448979 -0.45490192],[ 2.31020028e-08 -3.71840176e-57 -1.00000000e+00],[ 3.35581043e-54  7.67633087e-05 -2.47482477e-62],[ 3.66417378e-60 -2.85340560e-28 -4.93438908e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5664,[-0.7444538   0.34102035  0.5740115 ],[-0.76098385 -0.46323931 -0.45421682],[ 2.31060822e-08 -1.65072132e-17 -1.00000000e+00],[ 3.35976874e-54  7.67904192e-05 -2.47818775e-62],[ 3.66699975e-60 -2.85415169e-28 -4.94137515e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5665,[-0.74382609  0.34102445  0.57483101],[-0.76232935 -0.46192258 -0.45330066],[ 2.31101616e-08  1.65072135e-17 -1.00000000e+00],[ 3.36373094e-54  7.68175344e-05 -2.48155462e-62],[ 3.66982721e-60 -2.85489770e-28 -4.94836944e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5666,[-0.74318668  0.3410323   0.57564605],[-0.76343457 -0.46071996 -0.45266408],[ 2.31142411e-08  1.65072138e-17 -1.00000000e+00],[ 3.36769702e-54  7.68446545e-05 -2.48492542e-62],[ 3.67265614e-60 -2.85564365e-28 -4.95537196e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5667,[-0.74253782  0.34102356  0.57647082],[-0.7646755  -0.45946247 -0.4518469 ],[ 2.31183206e-08  1.65072142e-17 -1.00000000e+00],[ 3.37166699e-54  7.68717793e-05 -2.48830012e-62],[ 3.67548655e-60 -2.85638953e-28 -4.96238273e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5668,[-0.74191303  0.34102801  0.5772851 ],[-0.76594957 -0.45824556 -0.45092379],[ 2.31224001e-08 -3.73675090e-57 -1.00000000e+00],[ 3.37564085e-54  7.68989089e-05 -2.49167875e-62],[ 3.67831844e-60 -2.85713533e-28 -4.96940174e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5669,[-0.74126737  0.34103014  0.57809379],[-0.76706682 -0.4570413  -0.45024631],[ 2.31264795e-08 -3.74042922e-57 -1.00000000e+00],[ 3.37961861e-54  7.69260433e-05 -2.49506129e-62],[ 3.68115181e-60 -2.85788107e-28 -4.97642902e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5670,[-0.74064116  0.34102869  0.5789215 ],[-4.64062098 -2.75254342 -2.71387835],[ 2.31305590e-08 -3.74411037e-57 -1.00000000e+00],[ 3.38360027e-54  7.69531825e-05 -2.49844777e-62],[ 3.68398666e-60 -2.85862675e-28 -4.98346455e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5671,[-0.74000192  0.34102898  0.57973821],[-7.15198363 -4.22225171 -4.16951372],[ 2.31346385e-08 -3.74779436e-57 -1.00000000e+00],[ 3.38758583e-54  7.69803265e-05 -2.50183817e-62],[ 3.68682299e-60 -2.85937235e-28 -4.99050836e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5672,[-0.73936178  0.34102927  0.58055421],[-7.70786629 -4.53243371 -4.4772583 ],[ 2.31387180e-08 -1.65072159e-17 -1.00000000e+00],[ 3.39157529e-54  7.70074753e-05 -2.50523251e-62],[ 3.68966080e-60 -2.86011788e-28 -4.99756045e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5673,[-0.73872074  0.34102955  0.58136951],[-7.07295748 -4.13866192 -4.09512108],[ 2.31427974e-08 -3.75517084e-57 -1.00000000e+00],[ 3.39556866e-54  7.70346288e-05 -2.50863078e-62],[ 3.69250009e-60 -2.86086334e-28 -5.00462083e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5674,[-0.7380788   0.34102984  0.58218411],[-4.22761386 -2.46353798 -2.43916631],[ 2.31468769e-08  1.65072167e-17 -1.00000000e+00],[ 3.39956594e-54  7.70617872e-05 -2.51203300e-62],[ 3.69534086e-60 -2.86160874e-28 -5.01168949e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5675,[-0.73743596  0.34103013  0.58299799],[-6.4254508  -3.72743583 -3.69386863],[ 2.31509563e-08 -3.76255868e-57 -1.00000000e+00],[ 3.40356714e-54  7.70889503e-05 -2.51543916e-62],[ 3.69818310e-60 -2.86235406e-28 -5.01876646e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5676,[-0.73679222  0.34103041  0.58381117],[-6.40429771 -3.69799282 -3.66875435],[ 2.31550358e-08 -1.65072174e-17 -1.00000000e+00],[ 3.40757225e-54  7.71161182e-05 -2.51884927e-62],[ 3.70102683e-60 -2.86309932e-28 -5.02585174e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5677,[-0.73614759  0.3410307   0.58462363],[-4.04438945 -2.32439196 -2.30770759],[ 2.31591152e-08 -3.76995789e-57 -1.00000000e+00],[ 3.41158127e-54  7.71432909e-05 -2.52226334e-62],[ 3.70387204e-60 -2.86384450e-28 -5.03294534e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5678,[-0.73550206  0.34103098  0.58543539],[-6.31825097 -3.61506386 -3.59414109],[ 2.31631946e-08 -3.77366176e-57 -1.00000000e+00],[ 3.41559423e-54  7.71704684e-05 -2.52568135e-62],[ 3.70671874e-60 -2.86458962e-28 -5.04004726e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5679,[-0.73485563  0.34103127  0.58624643],[-3.89756743 -2.21984256 -2.20935899],[ 2.31672742e-08 -1.65072187e-17 -1.00000000e+00],[ 3.41961110e-54  7.71976507e-05 -2.52910333e-62],[ 3.70956691e-60 -2.86533466e-28 -5.04715751e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5680,[-0.73420831  0.34103155  0.58705676],[-5.69548452 -3.22976893 -3.21773765],[ 2.31713537e-08 -1.65072191e-17 -1.00000000e+00],[ 3.42363191e-54  7.72248377e-05 -2.53252928e-62],[ 3.71241657e-60 -2.86607964e-28 -5.05427609e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5681,[-0.73356009  0.34103184  0.58786638],[-7.81994273 -4.41213806 -4.4024463 ],[ 2.31754331e-08 -3.78479047e-57 -1.00000000e+00],[ 3.42765664e-54  7.72520296e-05 -2.53595919e-62],[ 3.71526770e-60 -2.86682454e-28 -5.06140303e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5682,[-0.73291098  0.34103212  0.58867528],[-7.26777688 -4.08372305 -4.07720726],[ 2.31795125e-08 -3.78850573e-57 -1.00000000e+00],[ 3.43168531e-54  7.72792262e-05 -2.53939307e-62],[ 3.71812032e-60 -2.86756938e-28 -5.06853832e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5683,[-0.73226098  0.3410324   0.58948347],[-5.12781109 -2.86797112 -2.86611455],[ 2.31835919e-08 -3.79222385e-57 -1.00000000e+00],[ 3.43571792e-54  7.73064276e-05 -2.54283093e-62],[ 3.72097442e-60 -2.86831414e-28 -5.07568197e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5684,[-0.73161009  0.34103269  0.59029094],[-3.92833223 -2.18665016 -2.18786813],[ 2.31876715e-08  1.65072208e-17 -1.00000000e+00],[ 3.43975447e-54  7.73336338e-05 -2.54627276e-62],[ 3.72383001e-60 -2.86905883e-28 -5.08283399e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5685,[-0.7309583   0.34103297  0.59109769],[-4.70959839 -2.60856247 -2.61457356],[ 2.31917510e-08  1.65072212e-17 -1.00000000e+00],[ 3.44379496e-54  7.73608448e-05 -2.54971858e-62],[ 3.72668708e-60 -2.86980346e-28 -5.08999438e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5686,[-0.73030563  0.34103325  0.59190372],[-4.12738813 -2.2753458  -2.28337277],[ 2.31958305e-08 -3.80339535e-57 -1.00000000e+00],[ 3.44783940e-54  7.73880606e-05 -2.55316839e-62],[ 3.72954563e-60 -2.87054801e-28 -5.09716316e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5687,[-0.72965206  0.34103353  0.59270903],[-5.31914739 -2.91908003 -2.92998687],[ 2.31999099e-08  1.65072221e-17 -1.00000000e+00],[ 3.45188779e-54  7.74152811e-05 -2.55662218e-62],[ 3.73240566e-60 -2.87129249e-28 -5.10434033e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5688,[-0.72899761  0.34103382  0.59351362],[-5.85900404 -3.19899783 -3.2162272 ],[ 2.32039893e-08 -3.81085730e-57 -1.00000000e+00],[ 3.45594013e-54  7.74425065e-05 -2.56007997e-62],[ 3.73526718e-60 -2.87203690e-28 -5.11152589e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5689,[-0.72834227  0.3410341   0.59431749],[-7.92020363 -4.30255541 -4.33109587],[ 2.32080689e-08 -3.81459256e-57 -1.00000000e+00],[ 3.45999642e-54  7.74697366e-05 -2.56354176e-62],[ 3.73813018e-60 -2.87278124e-28 -5.11871987e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5690,[-0.72768604  0.34103438  0.59512064],[-3.9653665  -2.1456602  -2.16148349],[ 2.32121482e-08  1.65072236e-17 -1.00000000e+00],[ 3.46405667e-54  7.74969715e-05 -2.56700755e-62],[ 3.74099467e-60 -2.87352551e-28 -5.12592225e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5691,[-0.72702893  0.34103466  0.59592307],[-4.89317757 -2.63487632 -2.65676594],[ 2.32162276e-08 -3.30144481e-17 -1.00000000e+00],[ 3.46812089e-54  7.75242113e-05 -2.57047734e-62],[ 3.74386064e-60 -2.87426971e-28 -5.13313306e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5692,[-0.72637093  0.34103494  0.59672476],[-5.82619895 -3.12159923 -3.15278291],[ 2.32203072e-08  3.30144491e-17 -1.00000000e+00],[ 3.47218907e-54  7.75514558e-05 -2.57395114e-62],[ 3.74672809e-60 -2.87501384e-28 -5.14035230e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5693,[-0.72571204  0.34103522  0.59752574],[-5.78605824 -3.08527876 -3.1207278 ],[ 2.32243866e-08 -3.30144501e-17 -1.00000000e+00],[ 3.47626121e-54  7.75787050e-05 -2.57742896e-62],[ 3.74959703e-60 -2.87575789e-28 -5.14757997e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5694,[-0.72505228  0.3410355   0.59832599],[-4.81470498 -2.55466668 -2.58648524],[ 2.32284662e-08  1.65072255e-17 -1.00000000e+00],[ 3.48033733e-54  7.76059591e-05 -2.58091079e-62],[ 3.75246746e-60 -2.87650188e-28 -5.15481609e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5695,[-0.72439163  0.34103578  0.59912551],[-7.99205484 -4.22237066 -4.2776916 ],[ 2.32325456e-08 -1.65072261e-17 -1.00000000e+00],[ 3.48441742e-54  7.76332180e-05 -2.58439665e-62],[ 3.75533937e-60 -2.87724579e-28 -5.16206065e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5696,[-0.72373009  0.34103606  0.5999243 ],[-7.83604874 -4.11747273 -4.17764761],[ 2.32366250e-08  1.65072266e-17 -1.00000000e+00],[ 3.48850149e-54  7.76604816e-05 -2.58788653e-62],[ 3.75821276e-60 -2.87798963e-28 -5.16931368e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5697,[-0.72306768  0.34103633  0.60072236],[-4.82537654 -2.52314416 -2.56143961],[ 2.32407044e-08 -1.65072271e-17 -1.00000000e+00],[ 3.49258953e-54  7.76877500e-05 -2.59138043e-62],[ 3.76108765e-60 -2.87873340e-28 -5.17657517e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5698,[-0.72240438  0.34103661  0.60151969],[-8.0307784  -4.17779113 -4.24884214],[ 2.32447840e-08  1.65072276e-17 -1.00000000e+00],[ 3.49668156e-54  7.77150232e-05 -2.59487837e-62],[ 3.76396401e-60 -2.87947709e-28 -5.18384514e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5699,[-0.72174021  0.34103689  0.60231629],[-8.04246522 -4.1644902  -4.23978472],[ 2.32488635e-08  3.30144563e-17 -1.00000000e+00],[ 3.50077757e-54  7.77423012e-05 -2.59838034e-62],[ 3.76684187e-60 -2.88022072e-28 -5.19112358e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5700,[-0.72107515  0.34103717  0.60311216],[-6.32508868 -3.25891242 -3.31950289],[ 2.32529429e-08 -1.65072287e-17 -1.00000000e+00],[ 3.50487758e-54  7.77695840e-05 -2.60188636e-62],[ 3.76972121e-60 -2.88096427e-28 -5.19841052e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5701,[-0.72040922  0.34103744  0.60390729],[-4.03355235 -2.0678531  -2.1105542 ],[ 2.32570224e-08 -1.65072293e-17 -1.00000000e+00],[ 3.50898157e-54  7.77968716e-05 -2.60539642e-62],[ 3.77260204e-60 -2.88170775e-28 -5.20570595e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5702,[-0.71974241  0.34103772  0.60470169],[-8.08054851 -4.12064198 -4.21011229],[ 2.32611018e-08 -3.86341211e-57 -1.00000000e+00],[ 3.51308956e-54  7.78241640e-05 -2.60891052e-62],[ 3.77548435e-60 -2.88245116e-28 -5.21300988e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5703,[-0.71907473  0.341038    0.60549535],[-5.8104344  -2.94711858 -3.0169165 ],[ 2.32651812e-08 -3.30144608e-17 -1.00000000e+00],[ 3.51720155e-54  7.78514611e-05 -2.61242868e-62],[ 3.77836816e-60 -2.88319450e-28 -5.22032233e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5704,[-0.71840616  0.34103827  0.60628828],[-5.57711201 -2.81483942 -2.88457369],[ 2.32692608e-08 -3.87096596e-57 -1.00000000e+00],[ 3.52131754e-54  7.78787630e-05 -2.61595089e-62],[ 3.78125345e-60 -2.88393776e-28 -5.22764329e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5705,[-0.71773673  0.34103855  0.60708047],[-8.11771382 -4.07590332 -4.18207299],[ 2.32733403e-08 -3.30144631e-17 -1.00000000e+00],[ 3.52543753e-54  7.79060698e-05 -2.61947716e-62],[ 3.78414022e-60 -2.88468095e-28 -5.23497279e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
5706,[-0.71706642  0.34103882  0.60787192],[-6.66208438 -3.32840979 -3.4189603 ],[ 2.32774197e-08 -3.87853136e-57 -1.00000000e+00],[ 3.52956153e-54  7.79333813e-05 -2.62300749e-62],[ 3.78702849e-60 -2.88542407e-28 -5.24231081e-81],True,General_sensor_high_noise,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1
