,Sun,Magnetometer,Earth,Angular momentum of wheels,Angular velocity of satellite,Sun in view,Current fault,Current fault numeric,Current fault binary
382,[-0.42744149  0.34011885  0.83762955],[-0.93214828  0.36160366  0.01850363],[ 1.55835512e-09 -3.30161188e-17 -1.00000000e+00],[ 3.14703886e-62  3.50143458e-07 -1.17831326e-71],[ 6.36899253e-66 -1.55380539e-30 -2.03275654e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
383,[-0.42651858  0.34012454  0.83810346],[-0.9312087   0.36396423  0.0195037 ],[ 1.56243458e-09 -4.08691055e-64 -1.00000000e+00],[ 3.20294770e-62  3.51976670e-07 -1.20322197e-71],[ 6.45279076e-66 -1.56193981e-30 -2.08106517e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
384,[-0.4255852   0.3401267   0.83858975],[-0.93035522  0.36610254  0.02020131],[ 1.56651411e-09  1.65080685e-17 -1.00000000e+00],[ 3.25970433e-62  3.53814668e-07 -1.22859019e-71],[ 6.53746868e-66 -1.57009546e-30 -2.13039159e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
385,[-0.42465818  0.34012349  0.83903624],[-0.9294823   0.36825739  0.02119327],[ 1.57059344e-09 -4.21681314e-64 -1.00000000e+00],[ 3.31731939e-62  3.55657453e-07 -1.25442517e-71],[ 6.62303320e-66 -1.57827234e-30 -2.18075452e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
386,[-0.42372382  0.34011998  0.83950072],[-0.9286101   0.37040234  0.02203152],[ 1.57467284e-09 -4.28304347e-64 -1.00000000e+00],[ 3.37580368e-62  3.57505024e-07 -1.28073426e-71],[ 6.70949126e-66 -1.58647045e-30 -2.23217297e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
387,[-0.42280146  0.34011916  0.83997858],[-0.92767834  0.37267415  0.0229536 ],[ 1.57875244e-09 -4.35013839e-64 -1.00000000e+00],[ 3.43516806e-62  3.59357381e-07 -1.30752490e-71],[ 6.79684985e-66 -1.59468978e-30 -2.28466623e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
388,[-0.42188239  0.34011961  0.8404538 ],[-0.92669097  0.37507389  0.0237366 ],[ 1.58283197e-09 -4.41810688e-64 -1.00000000e+00],[ 3.49542354e-62  3.61214525e-07 -1.33480461e-71],[ 6.88511596e-66 -1.60293035e-30 -2.33825392e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
389,[-0.42094615  0.34012389  0.84089928],[-0.92582062  0.37717634  0.02437596],[ 1.58691137e-09 -4.48695804e-64 -1.00000000e+00],[ 3.55658120e-62  3.63076456e-07 -1.36258103e-71],[ 6.97429667e-66 -1.61119215e-30 -2.39295595e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
390,[-0.42002344  0.34012043  0.84135721],[-0.92491894  0.37932027  0.02531976],[ 1.59099090e-09 -3.30161923e-17 -1.00000000e+00],[ 3.61865225e-62  3.64943173e-07 -1.39086190e-71],[ 7.06439905e-66 -1.61947518e-30 -2.44879254e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
391,[-0.41909199  0.34012233  0.84182202],[-0.92395754  0.38158626  0.02635121],[ 1.59507029e-09 -1.65081008e-17 -1.00000000e+00],[ 3.68164802e-62  3.66814676e-07 -1.41965505e-71],[ 7.15543024e-66 -1.62777943e-30 -2.50578423e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
392,[-0.41816085  0.34012145  0.84228811],[-0.92299206  0.38387325  0.02696289],[ 1.59914976e-09 -3.30162110e-17 -1.00000000e+00],[ 3.74557994e-62  3.68690966e-07 -1.44896840e-71],[ 7.24739738e-66 -1.63610492e-30 -2.56395187e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
393,[-0.41723642  0.34012793  0.84275363],[-0.92203513  0.38609425  0.02797245],[ 1.60322922e-09 -4.77137328e-64 -1.00000000e+00],[ 3.81045954e-62  3.70572043e-07 -1.47881000e-71],[ 7.34030769e-66 -1.64445163e-30 -2.62331664e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
394,[-0.41630625  0.34012163  0.84321812],[-0.92105293  0.38838376  0.02862771],[ 1.60730868e-09 -4.95243447e-17 -1.00000000e+00],[ 3.87629850e-62  3.72457906e-07 -1.50918798e-71],[ 7.43416840e-66 -1.65281957e-30 -2.68390005e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
395,[-0.41536961  0.34012234  0.84367427],[-0.92007878  0.39061794  0.02954078],[ 1.61138815e-09 -4.91911804e-64 -1.00000000e+00],[ 3.94310857e-62  3.74348555e-07 -1.54011059e-71],[ 7.52898677e-66 -1.66120874e-30 -2.74572391e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
396,[-0.41443571  0.34012108  0.84414273],[-0.91910679  0.39284811  0.03021698],[ 1.61546761e-09 -3.30162487e-17 -1.00000000e+00],[ 4.01090165e-62  3.76243991e-07 -1.57158617e-71],[ 7.62477012e-66 -1.66961914e-30 -2.80881040e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
397,[-0.41350438  0.34012482  0.84460463],[-0.91825696  0.39474254  0.03134465],[ 1.61954701e-09 -3.30162582e-17 -1.00000000e+00],[ 4.07968973e-62  3.78144213e-07 -1.60362317e-71],[ 7.72152579e-66 -1.67805077e-30 -2.87318203e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
398,[-0.41257078  0.34012476  0.84502164],[-0.9171972   0.39714585  0.03200746],[ 1.62362654e-09 -1.65081339e-17 -1.00000000e+00],[ 4.14948495e-62  3.80049221e-07 -1.63623017e-71],[ 7.81926117e-66 -1.68650363e-30 -2.93886164e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
399,[-0.41163724  0.34012391  0.84549338],[-0.91627191  0.39921852  0.03271643],[ 1.62770594e-09 -1.65081387e-17 -1.00000000e+00],[ 4.22029952e-62  3.81959016e-07 -1.66941582e-71],[ 7.91798367e-66 -1.69497771e-30 -3.00587243e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
400,[-0.41071106  0.34012295  0.84593926],[-0.91523743  0.40151063  0.03361039],[ 1.63178547e-09 -5.30524331e-64 -1.00000000e+00],[ 4.29214582e-62  3.83873598e-07 -1.70318891e-71],[ 8.01770076e-66 -1.70347302e-30 -3.07423794e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
401,[-0.4097722   0.34012185  0.84640692],[-0.91429713  0.40358458  0.03435469],[ 1.63586493e-09 -1.65081483e-17 -1.00000000e+00],[ 4.36503631e-62  3.85792966e-07 -1.73755833e-71],[ 8.11841992e-66 -1.71198956e-30 -3.14398208e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
402,[-0.40884466  0.34012511  0.84683441],[-0.91327541  0.4058164   0.03522888],[ 1.63994446e-09 -1.65081531e-17 -1.00000000e+00],[ 4.43898359e-62  3.87717120e-07 -1.77253309e-71],[ 8.22014870e-66 -1.72052733e-30 -3.21512912e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
403,[-0.40790337  0.34012517  0.84730918],[-0.91230136  0.40794091  0.03592289],[ 1.64402379e-09 -1.65081580e-17 -1.00000000e+00],[ 4.51400037e-62  3.89646061e-07 -1.80812229e-71],[ 8.32289466e-66 -1.72908633e-30 -3.28770367e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
404,[-0.40697139  0.34012104  0.84774518],[-0.91125922  0.41020497  0.03658562],[ 1.64810312e-09 -5.63203495e-64 -1.00000000e+00],[ 4.59009949e-62  3.91579789e-07 -1.84433516e-71],[ 8.42666541e-66 -1.73766655e-30 -3.36173074e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
405,[-0.40602979  0.3401255   0.84819792],[-0.91022103  0.41243097  0.03739489],[ 1.65218278e-09  1.65081678e-17 -1.00000000e+00],[ 4.66729392e-62  3.93518302e-07 -1.88118106e-71],[ 8.53146860e-66 -1.74626800e-30 -3.43723571e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
406,[-0.40509677  0.34012239  0.84863963],[-0.90922903  0.41454304  0.03816602],[ 1.65626225e-09 -3.30163453e-17 -1.00000000e+00],[ 4.74559672e-62  3.95461603e-07 -1.91866943e-71],[ 8.63731190e-66 -1.75489068e-30 -3.51424432e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
407,[-0.40416031  0.34011732  0.84910007],[-0.90819791  0.41671956  0.03900461],[ 1.66034178e-09  1.65081776e-17 -1.00000000e+00],[ 4.82502113e-62  3.97409689e-07 -1.95680987e-71],[ 8.74420305e-66 -1.76353459e-30 -3.59278270e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
408,[-0.40322214  0.34012141  0.84955812],[-0.90716726  0.41888856  0.03974843],[ 1.66442118e-09  1.65081825e-17 -1.00000000e+00],[ 4.90558046e-62  3.99362563e-07 -1.99561207e-71],[ 8.85214980e-66 -1.77219972e-30 -3.67287739e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
409,[-0.40227306  0.34012377  0.84998495],[-0.9062584   0.42079258  0.04036483],[ 1.66850070e-09  3.30163749e-17 -1.00000000e+00],[ 4.98728817e-62  4.01320222e-07 -2.03508584e-71],[ 8.96115994e-66 -1.78088609e-30 -3.75455530e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
410,[-0.40133865  0.34012082  0.85045014],[-0.90500445  0.42339417  0.04128341],[ 1.67258010e-09  1.65081924e-17 -1.00000000e+00],[ 5.07015787e-62  4.03282668e-07 -2.07524112e-71],[ 9.07124133e-66 -1.78959367e-30 -3.83784375e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
411,[-0.40040523  0.34012318  0.85088642],[-0.90401681  0.42544287  0.04185661],[ 1.67665957e-09  1.65081974e-17 -1.00000000e+00],[ 5.15420325e-62  4.05249901e-07 -2.11608798e-71],[ 9.18240182e-66 -1.79832249e-30 -3.92277044e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
412,[-0.39946744  0.34012465  0.85131739],[-0.90304027  0.42743925  0.04259068],[ 1.68073903e-09 -3.30164048e-17 -1.00000000e+00],[ 5.23943816e-62  4.07221920e-07 -2.15763659e-71],[ 9.29464934e-66 -1.80707253e-30 -4.00936351e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
413,[-0.39852692  0.3401182   0.85176704],[-0.90190129  0.42975984  0.0433653 ],[ 1.68481843e-09  3.30164149e-17 -1.00000000e+00],[ 5.32587659e-62  4.09198725e-07 -2.19989727e-71],[ 9.40799184e-66 -1.81584380e-30 -4.09765150e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
414,[-0.39758538  0.34012669  0.85219922],[-0.9008608   0.43186007  0.04412139],[ 1.68889796e-09 -1.65082125e-17 -1.00000000e+00],[ 5.41353262e-62  4.11180317e-07 -2.24288045e-71],[ 9.52243730e-66 -1.82463630e-30 -4.18766337e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
415,[-0.39664823  0.34012374  0.85263127],[-0.89985162  0.43388178  0.04487386],[ 1.69297749e-09  3.30164350e-17 -1.00000000e+00],[ 5.50242051e-62  4.13166695e-07 -2.28659669e-71],[ 9.63799376e-66 -1.83345002e-30 -4.27942848e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
416,[-0.39571393  0.34012357  0.85307132],[-0.89869068  0.43621685  0.04549632],[ 1.69705688e-09 -6.71473170e-64 -1.00000000e+00],[ 5.59255461e-62  4.15157860e-07 -2.33105668e-71],[ 9.75466928e-66 -1.84228497e-30 -4.37297665e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
417,[-0.39475114  0.34012835  0.85351842],[-0.89759163  0.43839942  0.0462084 ],[ 1.70113622e-09 -1.65082277e-17 -1.00000000e+00],[ 5.68394944e-62  4.17153812e-07 -2.37627124e-71],[ 9.87247197e-66 -1.85114114e-30 -4.46833813e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
418,[-0.3938223   0.34012254  0.85394804],[-0.89655018  0.44043878  0.04702613],[ 1.70521568e-09 -1.65082327e-17 -1.00000000e+00],[ 5.77661963e-62  4.19154549e-07 -2.42225133e-71],[ 9.99140998e-66 -1.86001854e-30 -4.56554358e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
419,[-0.39287402  0.34012571  0.85437632],[-0.89546131  0.4425886   0.04758544],[ 1.70929521e-09 -7.01091721e-64 -1.00000000e+00],[ 5.87057994e-62  4.21160073e-07 -2.46900802e-71],[ 1.01114915e-65 -1.86891717e-30 -4.66462414e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
420,[-0.39192315  0.34012817  0.85481658],[-0.89437432  0.44471235  0.04822344],[ 1.71337474e-09 -1.65082430e-17 -1.00000000e+00],[ 5.96584530e-62  4.23170384e-07 -2.51655252e-71],[ 1.02327247e-65 -1.87783703e-30 -4.76561137e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
421,[-0.39098535  0.34012027  0.85525027],[-0.89332253  0.44674777  0.04890077],[ 1.71745414e-09  1.65082481e-17 -1.00000000e+00],[ 6.06243074e-62  4.25185481e-07 -2.56489620e-71],[ 1.0355118e-65 -1.8867781e-30 -4.8685373e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
422,[-0.39004394  0.34012412  0.85567281],[-0.89224487  0.44881522  0.04963859],[ 1.72153373e-09 -7.31791055e-64 -1.00000000e+00],[ 6.16035146e-62  4.27205365e-07 -2.61405053e-71],[ 1.04786795e-65 -1.89574041e-30 -4.97343442e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
423,[-0.3891003   0.3401206   0.85611202],[-0.89113322  0.45094324  0.05031672],[ 1.7256132e-09 -3.3016517e-17 -1.0000000e+00],[ 6.25962277e-62  4.29230035e-07 -2.66402715e-71],[ 1.06034177e-65 -1.90472394e-30 -5.08033568e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
424,[-0.38814532  0.34012851  0.85654405],[-0.88997479  0.45317155  0.05079785],[ 1.72969259e-09 -7.52873152e-64 -1.00000000e+00],[ 6.36026014e-62  4.31259491e-07 -2.71483780e-71],[ 1.07293408e-65 -1.91372870e-30 -5.18927450e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
425,[-0.38720892  0.34012661  0.8569781 ],[-0.88884436  0.4552806   0.05172309],[ 1.73377212e-09 -7.63602493e-64 -1.00000000e+00],[ 6.46227917e-62  4.33293734e-07 -2.76649440e-71],[ 1.08564575e-65 -1.92275468e-30 -5.30028479e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
426,[-0.38625583  0.34012643  0.85739875],[-0.88787006  0.45711847  0.05224428],[ 1.73785152e-09 -7.74458950e-64 -1.00000000e+00],[ 6.56569561e-62  4.35332763e-07 -2.81900899e-71],[ 1.09847760e-65 -1.93180189e-30 -5.41340092e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
427,[-0.38531172  0.34012051  0.85780813],[-0.88661967  0.45945187  0.05300507],[ 1.74193092e-09 -7.85443726e-64 -1.00000000e+00],[ 6.67052535e-62  4.37376579e-07 -2.87239375e-71],[ 1.11143049e-65 -1.94087032e-30 -5.52865776e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
428,[-0.38436835  0.3401225   0.85823829],[-0.88547045  0.46160063  0.05354384],[ 1.74601038e-09 -7.96558031e-64 -1.00000000e+00],[ 6.77678443e-62  4.39425181e-07 -2.92666101e-71],[ 1.12450528e-65 -1.94995998e-30 -5.64609069e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
429,[-0.38341789  0.34012473  0.85867158],[-0.88441526  0.4635449   0.05418278],[ 1.75008991e-09 -8.07803084e-64 -1.00000000e+00],[ 6.88448901e-62  4.41478570e-07 -2.98182325e-71],[ 1.13770282e-65 -1.95907086e-30 -5.76573556e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
430,[-0.38247121  0.34012875  0.85909599],[-0.88326723  0.46564134  0.05492858],[ 1.75416931e-09 -1.65082952e-17 -1.00000000e+00],[ 6.99365544e-62  4.43536745e-07 -3.03789309e-71],[ 1.15102397e-65 -1.96820297e-30 -5.88762873e-91],True,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
431,[0. 0. 0.],[-0.88218404  0.46762071  0.05551746],[ 1.75824877e-09 -1.65083005e-17 -1.00000000e+00],[ 7.10430017e-62  4.45599707e-07 -3.09488330e-71],[ 1.16446961e-65 -1.97735630e-30 -6.01180710e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
432,[0. 0. 0.],[-0.88090749  0.46994046  0.05619575],[ 1.76232830e-09 -8.42335048e-64 -1.00000000e+00],[ 7.21643983e-62  4.47667455e-07 -3.15280680e-71],[ 1.17804060e-65 -1.98653086e-30 -6.13830806e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
433,[0. 0. 0.],[-0.87985059  0.47184611  0.05678191],[ 1.76640783e-09  3.30166224e-17 -1.00000000e+00],[ 7.33009119e-62  4.49739989e-07 -3.21167665e-71],[ 1.19173781e-65 -1.99572664e-30 -6.26716952e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
434,[0. 0. 0.],[-0.87867244  0.47395105  0.05749039],[ 1.77048723e-09 -3.30166331e-17 -1.00000000e+00],[ 7.44527116e-62  4.51817310e-07 -3.27150608e-71],[ 1.20556213e-65 -2.00494364e-30 -6.39842994e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
435,[0. 0. 0.],[-0.87754371  0.47599617  0.05783321],[ 1.77456663e-09  1.65083219e-17 -1.00000000e+00],[ 7.56199682e-62  4.53899418e-07 -3.33230846e-71],[ 1.21951443e-65 -2.01418187e-30 -6.53212831e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
436,[0. 0. 0.],[-0.87635905  0.47806773  0.0587031 ],[ 1.77864622e-09  3.30166546e-17 -1.00000000e+00],[ 7.68028538e-62  4.55986312e-07 -3.39409733e-71],[ 1.23359561e-65 -2.02344133e-30 -6.66830414e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
437,[0. 0. 0.],[-0.87520579  0.48009446  0.0593644 ],[ 1.78272562e-09 -1.65083327e-17 -1.00000000e+00],[ 7.80015422e-62  4.58077992e-07 -3.45688637e-71],[ 1.24780655e-65 -2.03272201e-30 -6.80699753e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
438,[0. 0. 0.],[-0.87403511  0.48217471  0.0597509 ],[ 1.78680495e-09 -1.65083381e-17 -1.00000000e+00],[ 7.92162087e-62  4.60174459e-07 -3.52068943e-71],[ 1.26214815e-65 -2.04202391e-30 -6.94824908e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
439,[0. 0. 0.],[-0.87291452  0.48410234  0.06054067],[ 1.79088455e-09 -9.27719101e-64 -1.00000000e+00],[ 8.04470301e-62  4.62275712e-07 -3.58552051e-71],[ 1.27662131e-65 -2.05134703e-30 -7.09210000e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
440,[0. 0. 0.],[-0.87173376  0.48619975  0.06074584],[ 1.79496401e-09  1.65083491e-17 -1.00000000e+00],[ 8.16941847e-62  4.64381752e-07 -3.65139377e-71],[ 1.29122692e-65 -2.06069138e-30 -7.23859205e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
441,[0. 0. 0.],[-0.87050297  0.48830713  0.0614876 ],[ 1.79904348e-09 -9.53397583e-64 -1.00000000e+00],[ 8.29578526e-62  4.66492578e-07 -3.71832354e-71],[ 1.30596591e-65 -2.07005696e-30 -7.38776754e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
442,[0. 0. 0.],[-0.86924717  0.49046186  0.06210081],[ 1.80312287e-09  3.30167201e-17 -1.00000000e+00],[ 8.42382153e-62  4.68608190e-07 -3.78632431e-71],[ 1.32083917e-65 -2.07944375e-30 -7.53966941e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
443,[0. 0. 0.],[-0.86814196  0.49235464  0.06258148],[ 1.80720240e-09 -1.65083655e-17 -1.00000000e+00],[ 8.55354558e-62  4.70728589e-07 -3.85541074e-71],[ 1.33584762e-65 -2.08885177e-30 -7.69434113e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
444,[0. 0. 0.],[-0.86691283  0.49443084  0.06324789],[ 1.8112818e-09 -9.9302411e-64 -1.0000000e+00],[ 8.68497590e-62  4.72853775e-07 -3.92559766e-71],[ 1.35099219e-65 -2.09828102e-30 -7.85182681e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
445,[0. 0. 0.],[-0.86573288  0.49643591  0.06370216],[ 1.81536133e-09 -1.00653403e-63 -1.00000000e+00],[ 8.81813112e-62  4.74983747e-07 -3.99690004e-71],[ 1.36627379e-65 -2.10773148e-30 -8.01217113e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
446,[0. 0. 0.],[-0.8644947   0.49850259  0.06437448],[ 1.81944079e-09 -1.02019677e-63 -1.00000000e+00],[ 8.95303003e-62  4.77118505e-07 -4.06933306e-71],[ 1.38169336e-65 -2.11720317e-30 -8.17541940e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
447,[0. 0. 0.],[-0.86327388  0.50054313  0.06492131],[ 1.82352019e-09  1.65083878e-17 -1.00000000e+00],[ 9.08969159e-62  4.79258050e-07 -4.14291204e-71],[ 1.39725182e-65 -2.12669608e-30 -8.34161752e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
448,[0. 0. 0.],[-0.8620902   0.50252789  0.06531615],[ 1.82759979e-09  3.30167867e-17 -1.00000000e+00],[ 9.22813493e-62  4.81402381e-07 -4.21765249e-71],[ 1.41295011e-65 -2.13621022e-30 -8.51081203e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
449,[0. 0. 0.],[-0.86093324  0.50444657  0.06578464],[ 1.83167919e-09 -1.65083990e-17 -1.00000000e+00],[ 9.36837934e-62  4.83551499e-07 -4.29357009e-71],[ 1.42878918e-65 -2.14574558e-30 -8.68305009e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
450,[0. 0. 0.],[-0.85976597  0.50635692  0.06637128],[ 1.83575865e-09 -3.30168092e-17 -1.00000000e+00],[ 9.51044426e-62  4.85705403e-07 -4.37068070e-71],[ 1.44476996e-65 -2.15530216e-30 -8.85837949e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
451,[0. 0. 0.],[-0.85838736  0.50860958  0.06698838],[ 1.83983805e-09 -1.65084103e-17 -1.00000000e+00],[ 9.65434933e-62  4.87864094e-07 -4.44900034e-71],[ 1.46089341e-65 -2.16487996e-30 -9.03684868e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
452,[0. 0. 0.],[-0.85716114  0.51061527  0.06743018],[ 1.84391764e-09  3.30168319e-17 -1.00000000e+00],[ 9.80011434e-62  4.90027571e-07 -4.52854523e-71],[ 1.47716048e-65 -2.17447898e-30 -9.21850673e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
453,[0. 0. 0.],[-0.85603371  0.51242712  0.06800543],[ 1.84799697e-09 -1.65084216e-17 -1.00000000e+00],[ 9.94775924e-62  4.92195835e-07 -4.60933176e-71],[ 1.49357212e-65 -2.18409923e-30 -9.40340339e-91],False,None,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
